Gas (‰);Time (ms);PositionX (°);PositionY (°);Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
60;18820;56,8;-164,73;3864;-9556;-14120;-474;9;65;0,0;0,0;0,01
60;18840;56,81;-164,75;3744;-9532;-14196;-491;0;127;0,0;0,0;0,01
60;18860;56,81;-164,74;3920;-9588;-14168;-487;19;95;0,0;0,0;0,01
60;18880;56,81;-164,73;3896;-9568;-14076;-470;12;84;0,0;0,0;0,01
60;18900;56,8;-164,72;3868;-9532;-13980;-468;25;104;0,0;0,0;0,01
60;18920;56,8;-164,74;3748;-9564;-14064;-495;14;74;0,0;0,0;0,01
60;18940;56,82;-164,73;3900;-9508;-14216;-496;20;115;0,0;0,0;0,01
60;18960;56,81;-164,74;3812;-9588;-14112;-491;12;90;0,0;0,0;0,01
60;18980;56,8;-164,74;3816;-9600;-13988;-481;5;77;0,0;0,0;0,01
60;19000;56,81;-164,75;3800;-9528;-14208;-472;9;106;0,0;0,0;0,01
60;19020;56,81;-164,74;3884;-9608;-14116;-502;24;85;0,0;0,0;0,01
60;19040;56,81;-164,73;3912;-9520;-14076;-489;7;108;0,0;0,0;0,01
60;19060;56,82;-164,73;3832;-9492;-14056;-464;24;108;0,0;0,0;0,01
60;19080;56,81;-164,73;3836;-9576;-14064;-498;29;96;0,0;0,0;0,01
60;19100;56,82;-164,73;3852;-9560;-14180;-501;2;128;0,0;0,0;0,01
60;19120;56,81;-164,74;3816;-9540;-13980;-479;-3;104;0,0;0,0;0,01
60;19140;56,81;-164,74;3868;-9624;-14192;-493;-17;88;0,0;0,0;0,01
60;19160;56,81;-164,74;3876;-9620;-14180;-465;-9;109;0,0;0,0;0,01
60;19180;56,82;-164,72;3968;-9504;-14068;-461;11;101;0,0;0,0;0,01
60;19200;56,81;-164,71;3932;-9620;-14088;-467;-18;92;0,0;0,0;0,01
60;19220;56,81;-164,71;3844;-9572;-14104;-491;24;119;0,0;0,0;0,01
60;19240;56,81;-164,72;3840;-9632;-14160;-506;-13;79;0,0;0,0;0,01
60;19260;56,8;-164,74;3744;-9620;-14096;-491;8;105;0,0;0,0;0,01
60;19280;56,81;-164,74;3840;-9480;-14176;-476;-4;106;0,0;0,0;0,01
60;19300;56,82;-164,73;3932;-9568;-14160;-490;1;106;0,0;0,0;0,01
60;19320;56,82;-164,73;3868;-9544;-14156;-483;-9;79;0,0;0,0;0,01
60;19340;56,81;-164,72;3884;-9604;-13920;-498;6;98;0,0;0,0;0,01
60;19360;56,81;-164,72;3860;-9536;-14056;-474;10;74;0,0;0,0;0,01
60;19380;56,81;-164,72;3832;-9520;-14108;-497;1;103;0,0;0,0;0,01
60;19400;56,8;-164,73;3836;-9660;-14124;-464;5;65;0,0;0,0;0,01
60;19420;56,8;-164,74;3788;-9596;-14188;-491;18;97;0,0;0,0;0,01
60;19440;56,81;-164,73;3900;-9576;-14148;-485;-10;69;0,0;0,0;0,01
60;19460;56,81;-164,75;3796;-9600;-14216;-499;-6;92;0,0;0,0;0,01
60;19480;56,82;-164,74;3880;-9524;-14104;-471;7;100;0,0;0,0;0,01
60;19500;56,8;-164,75;3788;-9656;-14104;-488;34;119;0,0;0,0;0,01
60;19520;56,81;-164,75;3868;-9568;-14196;-500;10;87;0,0;0,0;0,01
60;19540;56,81;-164,74;3868;-9620;-14112;-494;31;116;0,0;0,0;0,01
60;19560;56,81;-164,73;3896;-9516;-14048;-479;16;77;0,0;0,0;0,01
60;19580;56,8;-164,75;3792;-9600;-14116;-467;-14;102;0,0;0,0;0,01
60;19600;56,81;-164,76;3772;-9484;-14140;-480;10;87;0,0;0,0;0,01
60;19620;56,81;-164,77;3800;-9632;-14176;-490;1;65;0,0;0,0;0,01
60;19640;56,8;-164,76;3880;-9612;-14024;-449;8;97;0,0;0,0;0,01
60;19660;56,8;-164,76;3888;-9604;-14140;-505;2;85;0,0;0,0;0,01
60;19680;56,79;-164,76;3808;-9560;-13996;-493;4;100;0,0;0,0;0,01
60;19700;56,8;-164,75;3936;-9552;-14184;-480;3;105;0,0;0,0;0,01
60;19720;56,8;-164,75;3820;-9584;-14112;-483;-3;90;0,0;0,0;0,01
60;19740;56,8;-164,76;3844;-9576;-14208;-481;-1;104;0,0;0,0;0,01
60;19760;56,8;-164,77;3804;-9580;-14096;-482;6;72;0,0;0,0;0,01
60;19780;56,8;-164,77;3776;-9556;-14084;-476;20;98;0,0;0,0;0,01
60;19800;56,8;-164,78;3832;-9616;-14172;-470;1;72;0,0;0,0;0,01
60;19820;56,79;-164,81;3652;-9592;-14104;-504;7;91;0,0;0,0;0,01
60;19840;56,79;-164,8;3916;-9600;-14156;-486;-1;69;0,0;0,0;0,01
60;19860;56,79;-164,81;3728;-9608;-14128;-498;1;103;0,0;0,0;0,01
60;19880;56,8;-164,81;3880;-9496;-14184;-482;23;84;0,0;0,0;0,01
60;19900;56,8;-164,81;3852;-9628;-14128;-488;20;116;0,0;0,0;0,01
60;19920;56,82;-164,81;3848;-9432;-14252;-492;-11;103;0,0;0,0;0,01
60;19940;56,82;-164,81;3848;-9624;-14108;-500;45;104;0,0;0,0;0,01
60;19960;56,81;-164,83;3720;-9612;-14164;-456;16;65;0,0;0,0;0,01
70;19980;56,81;-164,86;3776;-9552;-14108;-488;-2;141;0,0;0,0;0,01
70;20000;56,8;-164,85;3832;-9560;-14044;-479;-9;82;0,0;0,0;0,01
70;20020;56,81;-164,86;3788;-9540;-14128;-491;16;95;0,0;0,0;0,01
70;20040;56,81;-164,86;3844;-9532;-14128;-473;-3;127;0,0;0,0;0,01
70;20060;56,83;-164,86;3860;-9544;-14184;-492;1;107;0,0;0,0;0,01
70;20080;56,83;-164,85;3840;-9544;-14116;-470;7;82;0,0;0,0;0,01
70;20100;56,82;-164,86;3788;-9596;-14084;-478;-7;108;0,0;0,0;0,01
70;20120;56,8;-164,86;3792;-9600;-14032;-488;9;80;0,0;0,0;0,01
70;20140;56,79;-164,88;3780;-9668;-14136;-489;-10;140;0,0;0,0;0,01
70;20160;56,78;-164,88;3792;-9624;-14128;-481;31;50;0,0;0,0;0,01
70;20180;56,78;-164,87;3860;-9584;-14092;-494;23;91;0,0;0,0;0,01
70;20200;56,79;-164,87;3844;-9552;-14176;-458;0;102;0,0;0,0;0,01
70;20220;56,8;-164,86;3892;-9572;-14168;-488;16;70;0,0;0,0;0,01
70;20240;56,8;-164,84;3904;-9536;-14064;-482;-1;104;0,0;0,0;0,01
70;20260;56,8;-164,82;3940;-9612;-14144;-492;11;95;0,0;0,0;0,01
70;20280;56,8;-164,82;3852;-9580;-14116;-485;-14;95;0,0;0,0;0,01
70;20300;56,79;-164,83;3780;-9592;-14120;-460;9;138;0,0;0,0;0,01
70;20320;56,79;-164,82;3908;-9568;-14080;-488;6;75;0,0;0,0;0,01
70;20340;56,79;-164,8;3904;-9576;-14088;-494;5;128;0,0;0,0;0,01
70;20360;56,79;-164,81;3788;-9540;-14112;-475;-5;91;0,0;0,0;0,01
70;20380;56,78;-164,79;3920;-9608;-14032;-478;15;67;0,0;0,0;0,01
70;20400;56,8;-164,78;3948;-9520;-14180;-478;6;95;0,0;0,0;0,01
70;20420;56,81;-164,78;3872;-9552;-14216;-484;-12;104;0,0;0,0;0,01
70;20440;56,82;-164,78;3860;-9552;-14244;-449;33;110;0,0;0,0;0,01
70;20460;56,82;-164,77;3876;-9512;-14080;-492;22;115;0,0;0,0;0,01
70;20480;56,83;-164,74;3988;-9504;-14056;-475;14;73;0,0;0,0;0,01
70;20500;56,82;-164,75;3780;-9544;-14080;-472;-8;108;0,0;0,0;0,01
70;20520;56,82;-164,76;3808;-9580;-14116;-482;13;77;0,0;0,0;0,01
70;20540;56,83;-164,76;3868;-9576;-14192;-484;11;76;0,0;0,0;0,01
70;20560;56,82;-164,75;3912;-9564;-14036;-481;3;89;0,0;0,0;0,01
70;20580;56,82;-164,72;3964;-9624;-14080;-484;19;98;0,0;0,0;0,01
70;20600;56,81;-164,74;3736;-9596;-14060;-473;-34;105;0,0;0,0;0,01
70;20620;56,82;-164,75;3852;-9572;-14260;-490;20;112;0,0;0,0;0,01
70;20640;56,81;-164,76;3780;-9568;-14108;-469;3;93;0,0;0,0;0,01
70;20660;56,81;-164,75;3876;-9572;-14024;-508;9;108;0,0;0,0;0,01
70;20680;56,8;-164,75;3836;-9612;-14092;-488;-32;97;0,0;0,0;0,01
70;20700;56,8;-164,76;3808;-9616;-14128;-488;-9;83;0,0;0,0;0,01
70;20720;56,81;-164,76;3912;-9520;-14192;-508;-10;94;0,0;0,0;0,01
70;20740;56,8;-164,76;3780;-9604;-14036;-472;7;111;0,0;0,0;0,01
70;20760;56,81;-164,76;3868;-9640;-14272;-480;28;81;0,0;0,0;0,01
70;20780;56,8;-164,76;3840;-9532;-14024;-485;-14;94;0,0;0,0;0,01
70;20800;56,81;-164,77;3792;-9536;-14104;-486;12;79;0,0;0,0;0,01
70;20820;56,81;-164,76;3900;-9520;-14124;-490;6;77;0,0;0,0;0,01
70;20840;56,8;-164,77;3796;-9656;-14120;-480;-12;88;0,0;0,0;0,01
70;20860;56,81;-164,77;3824;-9500;-14152;-481;47;81;0,0;0,0;0,01
70;20880;56,81;-164,75;3936;-9604;-14052;-462;30;90;0,0;0,0;0,01
70;20900;56,81;-164,75;3856;-9528;-14088;-498;10;102;0,0;0,0;0,01
70;20920;56,81;-164,76;3732;-9492;-14088;-466;21;100;0,0;0,0;0,01
70;20940;56,8;-164,77;3816;-9636;-14124;-470;17;105;0,0;0,0;0,01
70;20960;56,82;-164,76;3948;-9520;-14240;-489;12;89;0,0;0,0;0,01
70;20980;56,82;-164,77;3752;-9580;-14184;-499;-5;75;0,0;0,0;0,01
70;21000;56,83;-164,78;3808;-9596;-14192;-499;34;77;0,0;0,0;0,01
70;21020;56,83;-164,79;3804;-9596;-14144;-498;0;79;0,0;0,0;0,01
70;21040;56,82;-164,78;3872;-9584;-14088;-486;24;90;0,0;0,0;0,01
70;21060;56,82;-164,78;3840;-9632;-14124;-489;36;88;0,0;0,0;0,01
70;21080;56,82;-164,77;3864;-9576;-14184;-452;15;95;0,0;0,0;0,01
70;21100;56,81;-164,76;3880;-9580;-14020;-509;33;93;0,0;0,0;0,01
70;21120;56,81;-164,77;3760;-9548;-14076;-479;-1;95;0,0;0,0;0,01
70;21140;56,81;-164,78;3788;-9568;-14168;-492;10;78;0,0;0,0;0,01
70;21160;56,81;-164,78;3832;-9576;-14056;-498;-6;100;0,0;0,0;0,01
70;21180;56,82;-164,76;4008;-9556;-14112;-485;20;95;0,0;0,0;0,01
70;21200;56,82;-164,76;3824;-9488;-13972;-499;14;88;0,0;0,0;0,01
70;21220;56,83;-164,75;3904;-9500;-14232;-458;-6;96;0,0;0,0;0,01
70;21240;56,81;-164,76;3784;-9664;-14052;-489;36;101;0,0;0,0;0,01
70;21260;56,81;-164,76;3812;-9604;-14112;-478;8;97;0,0;0,0;0,01
70;21280;56,79;-164,76;3828;-9604;-13960;-478;-5;100;0,0;0,0;0,01
70;21300;56,79;-164,77;3784;-9596;-14144;-494;20;85;0,0;0,0;0,01
70;21320;56,8;-164,78;3760;-9520;-14132;-477;5;96;0,0;0,0;0,01
70;21340;56,8;-164,77;3904;-9560;-14068;-492;-7;101;0,0;0,0;0,01
70;21360;56,81;-164,76;3940;-9572;-14268;-487;16;84;0,0;0,0;0,01
70;21380;56,81;-164,76;3856;-9592;-14060;-500;9;118;0,0;0,0;0,01
70;21400;56,8;-164,75;3904;-9560;-14024;-487;10;90;0,0;0,0;0,01
70;21420;56,81;-164,76;3792;-9516;-14148;-480;-10;96;0,0;0,0;0,01
70;21440;56,82;-164,74;3928;-9552;-14144;-513;21;114;0,0;0,0;0,01
70;21460;56,83;-164,74;3868;-9512;-14140;-482;-3;60;0,0;0,0;0,01
70;21480;56,81;-164,75;3796;-9708;-14060;-502;2;113;0,0;0,0;0,01
70;21500;56,81;-164,75;3892;-9564;-14152;-499;1;85;0,0;0,0;0,01
70;21520;56,82;-164,74;3908;-9560;-14136;-500;-12;78;0,0;0,0;0,01
70;21540;56,83;-164,74;3864;-9500;-14136;-476;9;133;0,0;0,0;0,01
70;21560;56,82;-164,74;3820;-9616;-14068;-483;-9;87;0,0;0,0;0,01
70;21580;56,82;-164,73;3908;-9504;-14088;-489;-13;108;0,0;0,0;0,01
70;21600;56,81;-164,74;3812;-9640;-14088;-464;-1;106;0,0;0,0;0,01
70;21620;56,81;-164,73;3892;-9560;-14160;-473;16;47;0,0;0,0;0,01
70;21640;56,81;-164,72;3904;-9568;-14064;-471;26;115;0,0;0,0;0,01
70;21660;56,81;-164,71;3936;-9560;-14064;-492;0;62;0,0;0,0;0,01
70;21680;56,8;-164,7;3864;-9660;-14024;-481;25;89;0,0;0,0;0,01
70;21700;56,79;-164,7;3864;-9616;-14144;-468;-13;116;0,0;0,0;0,01
70;21720;56,79;-164,71;3844;-9568;-14156;-470;24;62;0,0;0,0;0,01
70;21740;56,8;-164,71;3848;-9556;-14140;-508;-10;100;0,0;0,0;0,01
70;21760;56,79;-164,7;3908;-9644;-14108;-485;5;120;0,0;0,0;0,01
70;21780;56,8;-164,7;3892;-9500;-14100;-491;5;65;0,0;0,0;0,01
70;21800;56,8;-164,69;3876;-9548;-14044;-468;23;143;0,0;0,0;0,01
70;21820;56,81;-164,7;3812;-9532;-14208;-484;-14;46;0,0;0,0;0,01
70;21840;56,82;-164,69;3904;-9480;-14076;-486;4;89;0,0;0,0;0,01
70;21860;56,81;-164,69;3860;-9556;-14084;-461;16;113;0,0;0,0;0,01
70;21880;56,81;-164,71;3772;-9596;-14144;-486;-8;84;0,0;0,0;0,01
70;21900;56,81;-164,7;3848;-9544;-13988;-485;13;94;0,0;0,0;0,01
70;21920;56,81;-164,69;3928;-9564;-14136;-482;6;107;0,0;0,0;0,01
70;21940;56,81;-164,69;3876;-9576;-14144;-466;24;92;0,0;0,0;0,01
70;21960;56,81;-164,68;3860;-9560;-14032;-501;22;114;0,0;0,0;0,01
70;21980;56,8;-164,69;3824;-9624;-14140;-481;6;75;0,0;0,0;0,01
70;22000;56,8;-164,7;3788;-9556;-14032;-490;4;97;0,0;0,0;0,01
70;22020;56,79;-164,71;3768;-9656;-14208;-486;4;100;0,0;0,0;0,01
70;22040;56,79;-164,72;3828;-9632;-14080;-508;-10;122;0,0;0,0;0,01
70;22060;56,79;-164,72;3828;-9516;-14092;-478;12;75;0,0;0,0;0,01
70;22080;56,79;-164,72;3856;-9560;-14112;-481;37;116;0,0;0,0;0,01
70;22100;56,8;-164,71;3876;-9544;-14196;-476;32;80;0,0;0,0;0,01
70;22120;56,8;-164,69;4016;-9604;-14060;-486;13;105;0,0;0,0;0,01
70;22140;56,8;-164,68;3908;-9488;-13992;-476;5;109;0,0;0,0;0,01
70;22160;56,8;-164,68;3856;-9576;-14144;-475;0;67;0,0;0,0;0,01
70;22180;56,8;-164,68;3836;-9520;-14148;-455;1;113;0,0;0,0;0,01
70;22200;56,81;-164,69;3840;-9524;-14164;-477;11;90;0,0;0,0;0,01
70;22220;56,82;-164,68;3912;-9504;-14072;-475;7;84;0,0;0,0;0,01
70;22240;56,83;-164,69;3808;-9412;-14056;-482;-4;112;0,0;0,0;0,01
70;22260;56,83;-164,69;3868;-9532;-14144;-488;10;69;0,0;0,0;0,01
70;22280;56,84;-164,7;3820;-9592;-14308;-472;16;113;0,0;0,0;0,01
70;22300;56,84;-164,72;3724;-9556;-14104;-477;16;102;0,0;0,0;0,01
70;22320;56,85;-164,74;3752;-9456;-14192;-492;0;84;0,0;0,0;0,01
70;22340;56,85;-164,75;3796;-9628;-14216;-486;12;94;0,0;0,0;0,01
70;22360;56,85;-164,75;3836;-9564;-14052;-483;5;67;0,0;0,0;0,01
70;22380;56,85;-164,73;3952;-9600;-14120;-488;-5;88;0,0;0,0;0,01
70;22400;56,85;-164,74;3816;-9612;-14188;-477;-1;133;0,0;0,0;0,01
70;22420;56,83;-164,76;3740;-9632;-14024;-471;-11;87;0,0;0,0;0,01
70;22440;56,82;-164,76;3800;-9612;-14152;-451;24;123;0,0;0,0;0,01
70;22460;56,83;-164,75;3920;-9560;-14136;-485;-2;77;0,0;0,0;0,01
70;22480;56,83;-164,75;3868;-9544;-14148;-467;-2;71;0,0;0,0;0,01
70;22500;56,83;-164,75;3880;-9576;-14140;-466;5;87;0,0;0,0;0,01
70;22520;56,82;-164,74;3868;-9564;-14032;-483;8;90;0,0;0,0;0,01
70;22540;56,82;-164,74;3832;-9524;-14060;-458;12;90;0,0;0,0;0,01
70;22560;56,81;-164,74;3876;-9632;-14020;-466;-5;89;0,0;0,0;0,01
70;22580;56,8;-164,74;3820;-9588;-14140;-468;-3;108;0,0;0,0;0,01
70;22600;56,8;-164,73;3944;-9624;-14076;-483;25;89;0,0;0,0;0,01
70;22620;56,8;-164,72;3900;-9540;-14028;-479;-12;93;0,0;0,0;0,01
70;22640;56,81;-164,72;3852;-9528;-14188;-487;20;94;0,0;0,0;0,01
70;22660;56,81;-164,72;3832;-9548;-14132;-483;30;105;0,0;0,0;0,01
70;22680;56,81;-164,72;3840;-9560;-14084;-518;-10;120;0,0;0,0;0,01
70;22700;56,81;-164,71;3924;-9524;-14044;-465;24;75;0,0;0,0;0,01
70;22720;56,81;-164,71;3836;-9600;-14156;-469;19;99;0,0;0,0;0,01
70;22740;56,81;-164,71;3856;-9604;-14144;-477;5;93;0,0;0,0;0,01
70;22760;56,81;-164,71;3864;-9532;-14148;-479;19;99;0,0;0,0;0,01
70;22780;56,82;-164,72;3884;-9648;-14272;-484;-7;108;0,0;0,0;0,01
70;22800;56,81;-164,72;3804;-9620;-14116;-498;15;76;0,0;0,0;0,01
70;22820;56,82;-164,73;3828;-9568;-14164;-475;23;74;0,0;0,0;0,01
70;22840;56,82;-164,73;3840;-9556;-14052;-506;13;114;0,0;0,0;0,01
70;22860;56,82;-164,72;3884;-9524;-14072;-509;18;72;0,0;0,0;0,01
70;22880;56,81;-164,7;3908;-9536;-13900;-507;24;108;0,0;0,0;0,01
70;22900;56,82;-164,72;3776;-9484;-14108;-474;-13;62;0,0;0,0;0,01
70;22920;56,81;-164,72;3820;-9548;-14036;-477;3;86;0,0;0,0;0,01
70;22940;56,82;-164,72;3836;-9536;-14104;-485;0;117;0,0;0,0;0,01
70;22960;56,82;-164,73;3796;-9512;-14112;-488;11;65;0,0;0,0;0,01
70;22980;56,82;-164,72;3932;-9596;-14048;-486;3;129;0,0;0,0;0,01
70;23000;56,82;-164,73;3768;-9504;-14116;-500;7;80;0,0;0,0;0,01
70;23020;56,82;-164,73;3884;-9672;-14276;-481;20;74;0,0;0,0;0,01
70;23040;56,83;-164,74;3856;-9632;-14340;-486;-16;131;0,0;0,0;0,01
70;23060;56,82;-164,75;3812;-9660;-14124;-494;-6;70;0,0;0,0;0,01
70;23080;56,82;-164,75;3812;-9568;-14120;-486;2;114;0,0;0,0;0,01
70;23100;56,83;-164,74;3964;-9540;-14140;-478;10;107;0,0;0,0;0,01
70;23120;56,84;-164,75;3764;-9556;-14200;-497;6;71;0,0;0,0;0,01
70;23140;56,83;-164,76;3804;-9604;-14048;-480;-1;121;0,0;0,0;0,01
70;23160;56,83;-164,75;3868;-9540;-14068;-478;10;59;0,0;0,0;0,01
70;23180;56,83;-164,74;3932;-9528;-14080;-473;7;88;0,0;0,0;0,01
70;23200;56,82;-164,75;3780;-9512;-14016;-466;-23;117;0,0;0,0;0,01
70;23220;56,82;-164,74;3868;-9596;-14072;-477;21;78;0,0;0,0;0,01
70;23240;56,82;-164,73;3920;-9520;-14028;-477;-11;117;0,0;0,0;0,01
70;23260;56,81;-164,74;3776;-9556;-14004;-500;5;53;0,0;0,0;0,01
70;23280;56,81;-164,73;3912;-9620;-14136;-478;-2;94;0,0;0,0;0,01
70;23300;56,82;-164,72;3924;-9488;-14148;-474;27;100;0,0;0,0;0,01
70;23320;56,82;-164,73;3848;-9640;-14220;-462;-4;80;0,0;0,0;0,01
70;23340;56,83;-164,74;3768;-9488;-14136;-491;-5;102;0,0;0,0;0,01
70;23360;56,82;-164,74;3836;-9576;-14088;-477;15;98;0,0;0,0;0,01
70;23380;56,83;-164,74;3880;-9528;-14088;-499;1;88;0,0;0,0;0,01
70;23400;56,83;-164,74;3800;-9472;-14064;-483;20;83;0,0;0,0;0,01
70;23420;56,83;-164,74;3880;-9616;-14104;-483;9;112;0,0;0,0;0,01
70;23440;56,84;-164,73;3888;-9528;-14240;-486;19;108;0,0;0,0;0,01
70;23460;56,84;-164,73;3912;-9600;-14208;-495;2;122;0,0;0,0;0,01
70;23480;56,86;-164,73;3868;-9508;-14184;-487;8;92;0,0;0,0;0,01
70;23500;56,86;-164,73;3840;-9576;-14164;-490;8;93;0,0;0,0;0,01
70;23520;56,87;-164,74;3816;-9488;-14232;-497;9;90;0,0;0,0;0,01
70;23540;56,86;-164,73;3908;-9692;-14084;-481;18;97;0,0;0,0;0,01
70;23560;56,87;-164,73;3856;-9460;-14092;-496;21;79;0,0;0,0;0,01
70;23580;56,86;-164,72;3916;-9608;-14092;-495;0;120;0,0;0,0;0,01
70;23600;56,86;-164,72;3908;-9612;-14172;-458;9;99;0,0;0,0;0,01
70;23620;56,85;-164,71;3880;-9596;-14068;-462;13;89;0,0;0,0;0,01
70;23640;56,86;-164,71;3852;-9496;-14144;-474;13;107;0,0;0,0;0,01
70;23660;56,85;-164,71;3836;-9588;-14056;-496;40;93;0,0;0,0;0,01
70;23680;56,85;-164,71;3852;-9560;-14096;-442;-8;90;0,0;0,0;0,01
70;23700;56,85;-164,72;3824;-9576;-14180;-474;12;98;0,0;0,0;0,01
70;23720;56,85;-164,71;3876;-9528;-14040;-485;6;48;0,0;0,0;0,01
70;23740;56,85;-164,72;3768;-9528;-14068;-487;20;119;0,0;0,0;0,01
70;23760;56,84;-164,73;3796;-9636;-14120;-495;29;64;0,0;0,0;0,01
70;23780;56,85;-164,73;3852;-9516;-14104;-500;7;88;0,0;0,0;0,01
70;23800;56,85;-164,73;3836;-9548;-14132;-470;20;117;0,0;0,0;0,01
70;23820;56,85;-164,72;3940;-9600;-14224;-501;-9;69;0,0;0,0;0,01
70;23840;56,85;-164,74;3748;-9600;-14168;-463;-19;89;0,0;0,0;0,01
70;23860;56,84;-164,73;3924;-9564;-14040;-490;18;86;0,0;0,0;0,01
70;23880;56,85;-164,72;3908;-9584;-14164;-486;3;67;0,0;0,0;0,01
70;23900;56,85;-164,73;3840;-9576;-14212;-502;27;131;0,0;0,0;0,01
70;23920;56,85;-164,72;3888;-9560;-14128;-483;-1;66;0,0;0,0;0,01
70;23940;56,85;-164,71;3924;-9624;-14164;-477;18;90;0,0;0,0;0,01
70;23960;56,85;-164,7;3908;-9616;-14128;-488;25;89;0,0;0,0;0,01
70;23980;56,84;-164,72;3776;-9620;-14084;-490;-8;60;0,0;0,0;0,01
70;24000;56,84;-164,72;3824;-9572;-14140;-481;19;113;0,0;0,0;0,01
70;24020;56,83;-164,73;3840;-9664;-14112;-476;-7;70;0,0;0,0;0,01
70;24040;56,83;-164,73;3816;-9568;-14112;-481;-22;73;0,0;0,0;0,01
70;24060;56,82;-164,73;3900;-9636;-14188;-481;3;124;0,0;0,0;0,01
70;24080;56,83;-164,73;3896;-9576;-14276;-469;-27;46;0,0;0,0;0,01
70;24100;56,83;-164,74;3780;-9568;-14048;-486;-16;132;0,0;0,0;0,01
70;24120;56,82;-164,76;3744;-9576;-14076;-469;22;95;0,0;0,0;0,01
70;24140;56,82;-164,76;3824;-9548;-14112;-492;20;82;0,0;0,0;0,01
70;24160;56,82;-164,75;3920;-9596;-14096;-488;9;99;0,0;0,0;0,01
70;24180;56,83;-164,73;3976;-9536;-14236;-507;24;89;0,0;0,0;0,01
70;24200;56,83;-164,73;3852;-9556;-14072;-466;22;78;0,0;0,0;0,01
70;24220;56,84;-164,72;3892;-9520;-14164;-492;17;100;0,0;0,0;0,01
70;24240;56,84;-164,72;3868;-9608;-14104;-487;16;59;0,0;0,0;0,01
70;24260;56,83;-164,73;3792;-9544;-14104;-470;17;104;0,0;0,0;0,01
70;24280;56,84;-164,73;3836;-9556;-14164;-484;6;86;0,0;0,0;0,01
70;24300;56,84;-164,73;3852;-9568;-14100;-485;23;81;0,0;0,0;0,01
70;24320;56,83;-164,73;3844;-9600;-14064;-490;23;93;0,0;0,0;0,01
70;24340;56,83;-164,75;3768;-9636;-14264;-500;20;81;0,0;0,0;0,01
70;24360;56,83;-164,74;3928;-9616;-14124;-482;6;71;0,0;0,0;0,01
70;24380;56,82;-164,75;3780;-9664;-14120;-483;19;102;0,0;0,0;0,01
70;24400;56,82;-164,75;3876;-9608;-14192;-461;-8;99;0,0;0,0;0,01
70;24420;56,82;-164,73;3948;-9512;-14128;-485;-1;91;0,0;0,0;0,01
70;24440;56,82;-164,74;3828;-9596;-14180;-471;17;111;0,0;0,0;0,01
70;24460;56,81;-164,73;3836;-9612;-13932;-484;17;76;0,0;0,0;0,01
70;24480;56,81;-164,74;3804;-9608;-14152;-504;-4;81;0,0;0,0;0,01
70;24500;56,81;-164,74;3868;-9532;-14140;-483;16;107;0,0;0,0;0,01
70;24520;56,81;-164,74;3864;-9560;-14084;-471;5;42;0,0;0,0;0,01
70;24540;56,79;-164,73;3832;-9616;-13948;-484;0;108;0,0;0,0;0,01
70;24560;56,8;-164,72;3916;-9556;-14096;-498;21;117;0,0;0,0;0,01
70;24580;56,79;-164,73;3840;-9620;-14032;-487;-27;79;0,0;0,0;0,01
70;24600;56,79;-164,74;3808;-9584;-14180;-459;-23;93;0,0;0,0;0,01
70;24620;56,79;-164,73;3912;-9516;-14112;-484;-12;109;0,0;0,0;0,01
70;24640;56,8;-164,72;3900;-9552;-14096;-490;3;90;0,0;0,0;0,01
70;24660;56,79;-164,73;3804;-9632;-14144;-463;10;116;0,0;0,0;0,01
70;24680;56,78;-164,73;3840;-9620;-14052;-469;-18;81;0,0;0,0;0,01
70;24700;56,78;-164,72;3908;-9576;-14076;-503;16;98;0,0;0,0;0,01
70;24720;56,78;-164,74;3784;-9576;-14144;-507;7;78;0,0;0,0;0,01
70;24740;56,78;-164,72;3896;-9532;-13920;-485;-10;101;0,0;0,0;0,01
70;24760;56,78;-164,72;3884;-9548;-14116;-450;12;107;0,0;0,0;0,01
70;24780;56,79;-164,72;3880;-9520;-14244;-479;9;71;0,0;0,0;0,01
70;24800;56,8;-164,71;3948;-9540;-14144;-474;22;117;0,0;0,0;0,01
70;24820;56,81;-164,7;3900;-9588;-14308;-485;41;87;0,0;0,0;0,01
70;24840;56,81;-164,72;3784;-9568;-14176;-467;17;88;0,0;0,0;0,01
70;24860;56,81;-164,71;3924;-9592;-14076;-505;-23;123;0,0;0,0;0,01
70;24880;56,81;-164,71;3864;-9568;-14076;-471;4;97;0,0;0,0;0,01
70;24900;56,8;-164,71;3748;-9608;-14036;-507;37;102;0,0;0,0;0,01
70;24920;56,8;-164,71;3892;-9584;-14200;-496;-4;71;0,0;0,0;0,01
70;24940;56,81;-164,71;3916;-9636;-14200;-506;9;80;0,0;0,0;0,01
70;24960;56,8;-164,72;3796;-9556;-14048;-485;-1;85;0,0;0,0;0,01
70;24980;56,81;-164,71;3904;-9548;-14192;-455;19;86;0,0;0,0;0,01
80;25000;56,82;-164,72;3868;-9584;-14248;-482;13;75;0,0;0,0;0,01
80;25020;56,84;-164,71;3896;-9492;-14112;-484;13;70;0,0;0,0;0,01
80;25040;56,82;-164,7;3896;-9636;-14048;-483;-6;120;0,0;0,0;0,01
80;25060;56,83;-164,69;3860;-9468;-14088;-478;14;65;0,0;0,0;0,01
80;25080;56,82;-164,71;3784;-9624;-14064;-493;7;85;0,0;0,0;0,01
