Angle;PositionX;PositionY;Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur
60;62,14;-23,55;13112;-8336;13640;-293;2365;410;-2,04
60;62,31;-24,28;9840;-8056;14160;-247;3097;382;-2,24
60;62,19;-22,66;2212;-8496;14548;-222;3281;172;-2,22
60;62,05;-22,81;-3420;-8108;14000;-145;3241;28;-2,08
60;61,99;-22,49;8292;-8512;12184;-285;3147;287;-2,04
60;61,87;-21,32;4124;-8304;13912;-195;3501;430;-1,89
60;61,67;-21,44;-1328;-8056;15236;-206;3456;73;-1,66
60;61,71;-19,64;-7928;-8304;14408;-208;2783;151;-1,66
60;61,73;-18,15;5368;-8472;14184;-198;3281;204;-1,74
60;61,59;-18,33;-460;-8164;14284;-205;3441;87;-1,62
60;61,61;-16,85;-7200;-8264;14516;-234;2934;178;-1,57
60;61,71;-14,07;-11604;-8624;13364;-281;2313;-120;-1,65
60;61,79;-14,32;500;-8344;14776;-254;3510;304;-1,82
60;61,75;-12,97;-5840;-8456;13792;-303;2864;-83;-1,77
60;61,74;-10,47;-9792;-8772;13556;-340;2209;106;-1,73
60;61,88;-9,84;-12084;-9484;11948;-379;1371;-183;-1,9
60;61,83;-7,71;-6692;-8612;14460;-323;2760;14;-1,84
60;61,88;-5,45;-8332;-8556;14100;-356;2162;15;-1,86
60;61,91;-5,01;-10376;-9772;12076;-397;1312;-68;-1,99
60;61,84;-2,92;-8576;-9256;12560;-393;568;-121;-1,91
60;61,68;-2,69;-7964;-8428;14740;-379;2274;184;-1,64
60;61,84;-2,59;-9980;-9672;12776;-362;1293;-195;-1,9
60;61,69;-0,75;-8780;-9876;12268;-356;599;-44;-1,8
60;61,23;-0,19;-9688;-10384;11960;-384;75;205;-1,36
60;61,23;0,16;-9728;-9376;12960;-332;1492;-114;-1,26
60;61,17;2,06;-9600;-9552;12268;-254;745;-88;-1,23
60;60,81;2,52;-9484;-10008;11988;-362;64;-57;-0,91
60;60,71;3,05;-7808;-9652;12576;-245;-543;24;-0,8
60;60,54;4,66;-9548;-9800;12456;-262;840;159;-0,61
60;60,19;5,01;-8392;-9920;12328;-322;236;-201;-0,29
60;60,19;5,14;-6812;-10208;12808;-343;-54;-150;-0,31
60;60,02;6,34;-8300;-10216;13908;-293;-727;63;-0,08
60;60,07;5,81;-7728;-9348;13128;-296;704;311;-0,12
60;60,2;5,89;-8876;-10160;12276;-296;152;15;-0,3
60;60,09;7,31;-8792;-10084;13288;-327;-256;-169;-0,16
60;60,06;6,71;-8252;-9868;12756;-351;-692;163;-0,15
60;60,02;7,39;-9268;-9332;11968;-302;1011;109;-0,06
60;59,93;8,95;-9700;-9588;12204;-391;242;-207;0,02
60;59,74;8,64;-10420;-10204;12196;-417;-169;-35;0,18
60;59,76;9,05;-9168;-10016;13120;-458;-736;147;0,19
60;59,68;10,54;-10240;-9464;11712;-440;583;145;0,28
60;59,46;10,45;-9600;-9628;12152;-452;122;-5;0,48
60;59,51;10,62;-9668;-9348;12988;-414;-425;-237;0,5
60;59,37;11,83;-9480;-9536;13908;-449;-831;-323;0,64
60;59,53;11,32;-10808;-9576;11028;-399;392;-77;0,42
60;59,61;11,31;-10096;-10052;11636;-419;-64;18;0,32
60;59,43;12,48;-6864;-10096;13172;-351;-625;-352;0,48
60;59,63;11,43;-7400;-9176;14712;-331;-864;-90;0,39
60;59,59;12,22;-10444;-9772;11624;-337;121;-180;0,37
60;59,39;13,4;-7996;-9980;12560;-292;-31;-270;0,53
60;59,37;12,73;-8496;-9640;12400;-235;-429;-209;0,57
60;59,31;12,66;-7076;-9416;14460;-252;-762;-62;0,7
60;59,23;13,62;-7464;-9512;12432;-256;209;-222;0,71
60;58,94;13,23;-7324;-10024;12024;-271;-62;11;0,94
60;58,88;13,2;-7612;-9620;13336;-201;-513;-222;1,09
60;58,79;14,01;-6812;-9464;14560;-223;-834;104;1,22
60;58,88;13,11;-7308;-9480;12040;-213;266;-40;1,05
60;58,93;12,86;-7564;-9736;12580;-258;-70;-62;1,01
60;58,8;13,56;-6032;-9940;13456;-220;-288;70;1,13
60;58,89;12,67;-7636;-9472;13896;-282;-815;-118;1,09
60;58,97;12,67;-6812;-9128;13100;-305;169;171;1,01
60;58,85;13,55;-5584;-9296;13572;-371;75;-278;1,11
60;58,87;12,65;-6060;-9808;13744;-339;-119;109;1,07
60;58,87;12,36;-6136;-9788;14012;-361;-582;-233;1,1
60;58,74;13,01;-5744;-9188;12864;-382;342;-91;1,2
60;58,63;12,55;-6796;-9268;13276;-446;222;101;1,32
60;58,57;12,25;-5476;-9752;13460;-429;-81;-339;1,37
60;58,43;12,94;-6876;-10156;13456;-446;-639;-140;1,49
60;58,48;12,13;-8352;-9532;12876;-454;432;148;1,48
60;58,61;11,79;-6120;-9692;13416;-516;197;-7;1,33
60;58,42;12,93;-7632;-10456;11820;-448;-245;-185;1,45
60;58,44;12,07;-8980;-10236;12936;-480;-759;-164;1,5
60;58,4;12,4;-8288;-9676;12212;-614;396;-113;1,56
60;58,25;13,63;-8580;-9984;10952;-540;-188;118;1,64
60;58,26;12,89;-10992;-10572;11812;-594;-783;169;1,67
60;58,22;13,43;-11596;-9992;12560;-476;-1743;-27;1,81
60;58,11;14,53;-8068;-9804;12416;-566;-190;-194;1,83
60;58,07;13,61;-10256;-10668;12248;-467;-820;-112;1,85
60;58,16;14,1;-11932;-10608;12300;-474;-1473;120;1,84
60;58,18;15,36;-13244;-9760;13032;-490;-2376;138;1,89
60;58,32;14,36;-8884;-10300;12220;-426;-483;-193;1,6
60;58,41;14,62;-11244;-10112;12380;-432;-1524;-112;1,6
60;58,43;15,96;-13236;-10164;13560;-435;-2449;-21;1,64
60;58,71;14,8;-10580;-9136;13876;-391;-2726;72;1,36
60;58,78;16,49;-11744;-10468;11920;-415;-1224;-172;1,2
60;58,71;17,72;-12080;-10024;12808;-313;-2106;-343;1,32
60;59,06;16,57;-12280;-9672;14272;-371;-2604;-316;1,02
60;59,0;17,87;-9200;-9132;13656;-284;-3131;-319;1,04
60;59,09;18,69;-10984;-9756;12220;-174;-1625;-350;0,92
60;59,38;17,65;-12588;-9388;12800;-159;-2321;-137;0,7
60;59,3;18,5;-9260;-9076;13848;-121;-2772;-121;0,75
60;59,22;18,81;-4924;-9600;13148;-121;-3105;-177;0,7
60;59,35;17,99;-10172;-10048;12840;-50;-1752;-138;0,65
60;59,18;18,43;-8856;-9896;12984;-72;-2232;-67;0,79
60;59,19;18,99;-6972;-9292;14068;-29;-2473;-273;0,82
60;59,23;17,63;-4548;-9728;13564;-17;-2876;-173;0,71
60;59,09;18,68;-9364;-9808;12252;22;-1602;106;0,87
60;59,04;19,34;-8216;-9720;13320;19;-2014;62;0,95
60;59,21;18,2;-7748;-9232;13780;-55;-2407;39;0,81
60;59,09;18,64;-8576;-9216;13444;-25;-2560;-80;0,93
60;59,16;19,34;-7792;-9476;13324;-86;-682;-196;0,83
60;59,28;18,16;-8396;-9628;13508;-103;-1308;-204;0,72
60;59,2;18,49;-9132;-9336;13576;-124;-2011;-68;0,83
60;59,22;19,22;-9256;-9344;13252;-182;-2146;214;0,8
60;59,28;18,09;-7760;-9808;12816;-168;-596;159;0,66
60;59,22;17,73;-8612;-9224;14288;-217;-1026;-147;0,82
60;59,21;18,54;-10724;-9560;12508;-230;-1737;-9;0,81
60;59,46;17,41;-11400;-9236;13496;-345;-2262;139;0,6
60;59,37;18,09;-7408;-9948;12980;-336;-306;-217;0,56
60;59,22;18,81;-8912;-9812;13516;-392;-848;143;0,76
60;59,41;17,71;-11072;-9568;13588;-414;-1386;-111;0,62
60;59,39;18,06;-13008;-9784;12936;-457;-1922;22;0,67
60;59,31;18,73;-5564;-9696;12884;-469;234;-267;0,59
60;59,29;17,62;-9100;-10232;12444;-520;-771;108;0,62
60;59,25;17,6;-10404;-9972;13224;-534;-1161;-264;0,74
60;59,26;18,5;-12268;-9452;13632;-575;-1581;87;0,81
60;59,28;17,16;-4700;-9848;13528;-540;324;-242;0,61
60;59,2;16,87;-8172;-9848;12936;-585;-490;118;0,75
60;59,12;17,46;-8248;-9476;14852;-550;-820;-232;0,9
60;59,25;16,42;-10712;-9824;13396;-511;-1381;-6;0,75
60;59,26;15,9;-6888;-10036;12072;-503;91;83;0,61
60;59,05;16,62;-7604;-10132;12672;-472;-244;-205;0,86
60;59,08;15,54;-8520;-9960;13284;-472;-390;-242;0,87
60;59,04;15,85;-12332;-9724;12628;-409;-1375;-106;1,0
60;58,95;16,48;-5356;-9748;13468;-464;374;155;0,97
60;58,76;15,53;-6244;-10240;12576;-362;120;146;1,11
60;58,78;15,09;-9016;-9968;13404;-364;-460;151;1,21
60;58,73;15,98;-11084;-9992;13188;-363;-795;96;1,29
60;58,79;14,94;-7212;-9760;12460;-329;715;50;1,13
60;58,88;14,38;-6376;-9724;12832;-329;214;-3;1,04
60;58,69;14,81;-5440;-9752;13524;-256;-121;5;1,25
60;58,79;13,81;-8212;-9836;13612;-240;-502;11;1,19
60;58,94;13,1;-7060;-9952;12160;-240;810;57;0,96
60;58,85;13,95;-5980;-9720;12188;-226;104;26;1,05
60;58,6;13,27;-5200;-10044;12640;-244;235;9;1,28
60;58,68;12,25;-7384;-9448;12700;-199;-210;-54;1,28
60;58,54;13,13;-7584;-9652;12572;-165;625;48;1,41
60;58,29;13,66;-8592;-9660;11952;-218;366;-57;1,67
60;58,36;12,95;-7540;-9828;11520;-160;139;-177;1,55
60;58,19;13,77;-5508;-9676;12612;-211;-235;-259;1,73
60;58,24;13,09;-8588;-9252;11908;-116;743;-46;1,75
60;58,5;12,39;-9412;-9672;11660;-160;492;-129;1,47
60;58,4;13,66;-8800;-9872;10976;-202;167;-101;1,52
60;58,15;13,28;-6984;-9548;11776;-160;-103;66;1,78
60;58,34;11,66;-6096;-8932;12896;-159;1471;376;1,65
60;58,38;12,62;-9488;-9392;11940;-156;1095;435;1,62
60;58,34;13,68;-10404;-9192;12252;-232;1105;323;1,7
60;58,57;12,93;-10508;-9548;11632;-273;622;117;1,43
60;58,65;13,9;-4828;-8316;14092;-281;2145;41;1,4
60;58,79;15,21;-9280;-8728;13424;-334;2042;290;1,27
60;59,18;13,89;-11944;-8736;12272;-369;1397;381;0,91
60;59,33;15,57;-13100;-9316;11612;-435;1253;-47;0,72
60;59,15;15,43;-3280;-8296;14236;-403;3013;298;0,87
60;59,24;13,67;-9248;-8292;14260;-502;2418;345;0,86
60;59,36;14,78;-11412;-8916;13272;-476;1910;-76;0,72
60;59,3;16,03;-11684;-9464;12552;-561;1680;265;0,72
60;59,31;13,55;-3272;-8476;14600;-459;3159;8;0,71
60;59,44;13,93;-7960;-8240;14436;-510;2594;174;0,64
60;59,53;15,26;-9960;-8596;13280;-554;2193;268;0,53
60;59,76;14,29;-11780;-8832;12376;-505;1694;-77;0,3
60;59,82;14,88;-2000;-8312;14308;-454;3073;161;0,18
60;59,9;15,83;-6096;-8404;14704;-449;2808;282;0,15
60;60,01;13,98;-8532;-8264;14036;-472;2400;126;0,07
60;60,13;15,06;-10580;-8576;13212;-459;1757;-121;-0,06
60;60,03;15,42;-204;-7948;14508;-424;3211;126;-0,0
60;60,0;13,35;-4428;-8220;14360;-319;3121;279;0,03
60;60,11;13,76;-7968;-8344;13736;-329;2502;226;-0,06
60;60,18;14,96;-8940;-8480;13568;-359;2339;37;-0,12
60;60,43;11,56;3364;-7880;15100;-317;2993;68;-0,37
60;60,46;11,03;-1952;-8380;14128;-292;2984;384;-0,47
60;60,46;11,99;-5180;-8116;14052;-253;2869;50;-0,41
60;60,64;10,45;-10204;-8744;13548;-336;2045;91;-0,59
60;60,65;10,5;4036;-8420;14368;-247;3032;184;-0,64
60;60,62;10,88;464;-8256;14392;-226;2868;106;-0,61
60;60,51;9,0;-5060;-8264;13900;-234;2691;113;-0,5
60;60,58;9,6;-8820;-8444;13952;-280;2108;100;-0,51
60;60,59;9,71;4068;-8400;13900;-237;2641;-19;-0,59
60;60,36;7,84;-160;-8220;13928;-195;2742;327;-0,38
60;60,37;7,97;-5636;-8200;14564;-178;2470;-1;-0,31
60;60,45;9,06;-7744;-8460;14840;-217;1747;37;-0,36
60;60,49;5,86;3196;-8632;12648;-167;2505;217;-0,58
60;60,41;5,35;-1072;-8268;12992;-206;2376;40;-0,47
60;60,42;6,21;-3860;-8188;14172;-150;1944;195;-0,39
60;60,55;4,24;-8132;-8296;14304;-188;1635;-17;-0,48
60;60,57;4,22;3940;-8160;14100;-125;2256;322;-0,55
60;60,47;4,74;-592;-8424;13476;-94;2188;135;-0,5
60;60,35;3,04;-3864;-8600;14360;-60;1943;206;-0,35
60;60,32;3,81;-6412;-8640;13400;-102;1362;255;-0,32
60;60,24;3,88;3452;-8448;12756;-112;1752;218;-0,29
60;60,07;2,45;92;-8296;12876;-102;1841;424;-0,13
60;60,0;2,54;-3908;-8512;13500;-112;1777;213;-0,02
60;60,0;3,66;-6284;-8452;13640;-92;1491;-23;0,03
60;59,99;2,18;5180;-8540;12332;-148;1960;265;-0,04
60;59,96;0,96;3300;-8464;12904;-117;2409;342;-0,0
60;59,92;1,47;420;-8312;13688;-154;2867;342;0,07
60;59,93;-0,4;-3900;-7864;13892;-130;2554;376;0,11
60;59,98;-1,29;9008;-8492;12408;-187;1865;433;0,05
60;59,86;-1,34;5972;-8216;12600;-207;2412;380;0,14
60;59,78;-2,48;4040;-8144;13040;-212;2712;258;0,21
60;59,78;-3,11;1844;-8092;14608;-237;2797;117;0,25
60;59,84;-3,4;11212;-8856;12068;-258;1984;271;0,21
60;59,92;-4,72;8784;-8776;11172;-322;2248;54;0,05
60;59,82;-6,14;6064;-8768;10788;-407;2576;28;0,06
60;59,65;-5,76;4044;-8680;12328;-400;2706;149;0,26
60;59,94;-7,02;11576;-8756;12764;-403;1376;222;0,13
60;60,13;-8,89;11012;-9016;12152;-399;1979;370;-0,11
60;59,9;-8,68;7996;-8688;11232;-376;1962;455;0,04
60;59,75;-9,57;5148;-9044;10548;-466;2039;489;0,07
60;59,81;-11,2;13748;-8564;13156;-409;815;507;0,32
60;59,89;-11,27;12248;-8820;13220;-420;1275;465;0,2
60;60,02;-12,1;10132;-8916;12332;-424;1717;500;-0,0
60;60,06;-13,57;8564;-8800;11460;-418;1657;471;-0,1
60;60,11;-13,8;15980;-8536;13272;-511;128;447;0,05
60;60,19;-14,7;14720;-9268;12216;-470;675;356;-0,1
60;60,35;-16,57;12964;-9144;12132;-448;1003;189;-0,29
60;60,34;-16,33;12396;-8820;12744;-469;1579;137;-0,27
60;60,38;-16,71;13912;-9180;12376;-450;-461;332;-0,3
60;60,47;-18,62;13512;-9396;11036;-486;-3;541;-0,44
60;60,57;-18,49;15312;-9136;12300;-369;680;491;-0,46
60;60,7;-18,92;14060;-8776;13128;-413;1256;335;-0,59
60;60,98;-20,78;15984;-9032;13172;-382;-817;73;-0,85
60;61,05;-20,84;14984;-9296;12728;-374;-596;45;-0,96
60;61,04;-21,45;14940;-9316;12072;-395;38;84;-0,97
60;61,22;-23,19;14564;-9148;12560;-296;378;271;-1,13
60;61,27;-22,95;14456;-9524;13520;-371;-1524;329;-1,18
60;61,03;-23,09;14616;-9604;13060;-251;-1006;332;-0,96
60;61,16;-24,8;14704;-9564;11476;-280;-528;89;-1,11
60;61,3;-24,33;14364;-8948;11868;-289;193;-8;-1,21
60;61,13;-23,22;13512;-9636;12336;-347;-1756;299;-1,11
60;61,13;-24,83;13592;-9460;12408;-288;-1245;-63;-1,08
60;61,21;-24,64;15348;-9460;11976;-265;-717;69;-1,13
60;61,16;-24,87;15852;-9160;12528;-300;-88;296;-1,06
60;61,23;-26,5;13228;-9768;11688;-287;-1719;-7;-1,23
60;61,22;-26,61;14648;-9760;11916;-324;-1349;127;-1,18
60;61,07;-26,67;14332;-9672;11996;-298;-828;307;-1,03
60;61,18;-28,24;15528;-9408;12160;-363;8;328;-1,1
60;61,25;-27,74;14280;-10252;11600;-427;-1710;190;-1,25
60;61,11;-27,6;14228;-9408;11188;-411;-1034;331;-1,08
60;61,21;-29,32;15404;-9872;10748;-431;-379;386;-1,18
60;61,35;-28,59;16304;-9120;11332;-459;722;197;-1,26
60;61,26;-27,72;14864;-9748;11660;-502;-1317;394;-1,23
60;61,35;-29,38;15704;-9644;10928;-526;-424;184;-1,31
60;61,42;-28,74;17200;-9516;11240;-482;802;293;-1,33
60;61,64;-28,57;15404;-8628;12976;-518;2079;529;-1,52
60;61,78;-30,02;17436;-9744;11272;-587;-113;343;-1,71
60;61,89;-29,14;16416;-9180;12148;-562;1161;254;-1,79
60;62,07;-29,0;15596;-8584;12988;-486;2405;155;-1,95
60;62,21;-29,63;8768;-8280;13680;-516;3239;176;-2,18
60;62,18;-29,02;16064;-9108;12200;-524;1733;136;-2,09
60;62,31;-28,76;12900;-8480;13064;-497;2735;81;-2,24
60;62,36;-29,07;5776;-8516;13412;-441;3303;173;-2,41
60;62,21;-26,64;-2896;-8392;13080;-440;3334;83;-2,3
60;62,33;-28,42;10940;-8144;13492;-469;2876;160;-2,27
60;62,26;-28,34;3432;-8728;13192;-405;3434;286;-2,36
60;62,11;-25,85;-3404;-8580;13632;-325;3350;274;-2,17
60;62,04;-25,4;-9044;-8772;13652;-420;2693;-101;-2,05
60;62,01;-23,59;1888;-8180;14100;-337;3464;-96;-2,04
60;62,03;-21,08;-6592;-8164;14024;-255;3106;202;-2,0
60;62,11;-20,74;-9860;-8532;13312;-287;2476;-105;-2,09
60;62,15;-18,08;-10912;-8916;12940;-314;1339;117;-2,14
60;61,97;-16,15;-6516;-8180;14584;-208;2974;-36;-1,93
60;62,09;-16,14;-10512;-8600;14108;-246;2316;-12;-2,04
60;62,13;-13,45;-12280;-9244;11464;-156;1409;147;-2,13
60;61,79;-11,36;-10928;-9904;12608;-194;708;192;-1,82
60;61,87;-11,56;-8572;-8300;12684;-138;2112;277;-1,87
60;61,89;-9,31;-10996;-8688;12336;-121;1488;307;-1,86
60;61,64;-6,99;-10404;-9680;11664;-180;1061;152;-1,69
60;61,61;-6,2;-9012;-9704;13232;-180;552;90;-1,67
60;61,5;-3,99;-8956;-9100;12028;-200;2065;210;-1,55
60;61,36;-1,84;-9272;-9056;12020;-196;1401;106;-1,39
60;61,28;-1,64;-7408;-9296;13152;-242;1069;69;-1,35
60;61,22;0,15;-8548;-9596;14724;-300;420;-86;-1,23
60;61,11;0,45;-10100;-9200;10992;-246;1812;87;-1,17
60;61,01;0,66;-7936;-9496;11596;-321;1298;-130;-1,13
60;60,92;2,22;-5284;-8692;13940;-312;577;-267;-0,95
60;60,9;2,34;-7940;-9088;14020;-338;525;-211;-0,9
60;60,85;2,32;-9432;-9404;12248;-286;1572;174;-0,9
60;60,79;4,12;-7100;-8904;12456;-400;1150;-43;-0,85
60;60,49;4,65;-6756;-9116;13136;-380;552;-275;-0,55
60;60,52;3,67;-6184;-9396;15104;-425;303;53;-0,54
60;60,43;5,13;-9724;-9728;11248;-351;1413;51;-0,52
60;60,11;6,17;-6648;-9344;12840;-409;941;-140;-0,2
60;60,09;6,42;-6864;-8836;13660;-397;547;188;-0,1
60;60,04;7,5;-5084;-9000;15612;-473;360;-81;-0,02
60;60,1;7,35;-9864;-9236;11992;-375;1346;-73;-0,13
60;60,13;7,32;-9048;-9828;12112;-414;729;273;-0,21
60;59,97;8,61;-5780;-9744;12940;-422;512;47;-0,08
60;59,86;8,33;-6808;-9040;13760;-446;451;-106;0,12
60;60,02;7,86;-10320;-8788;12612;-338;1511;223;0,02
60;60,03;9,56;-9584;-9352;12132;-378;923;182;-0,06
60;59,74;9,83;-8224;-9880;13000;-358;407;-170;0,19
60;59,79;8,74;-7596;-9376;13676;-376;103;218;0,19
60;59,88;10,53;-10704;-9228;12756;-322;1408;-76;0,14
60;59,63;11,64;-9080;-9444;12548;-355;1102;80;0,33
60;59,72;11,46;-7192;-9664;12508;-362;541;-28;0,19
60;59,61;12,76;-7244;-9552;13372;-420;489;-186;0,34
60;59,72;12,34;-10660;-9124;12456;-351;1550;67;0,29
60;59,82;11,97;-9288;-9192;12944;-400;858;46;0,18
60;59,72;13,09;-6224;-9880;13408;-421;513;-256;0,19
60;59,69;12,8;-9500;-8876;12952;-358;1853;-202;0,33
60;59,85;12,07;-10516;-9372;13864;-424;1459;-20;0,19
60;59,83;13,43;-8516;-9792;13508;-413;834;85;0,13
60;59,57;12,99;-6104;-10292;12724;-470;282;-59;0,28
60;59,69;12,46;-10120;-8656;12992;-440;1504;28;0,37
60;59,75;13,83;-9512;-8680;12916;-426;1264;27;0,28
60;59,39;14,17;-8776;-9968;11484;-423;485;-14;0,5
60;59,45;13,97;-8484;-10160;11804;-461;-51;60;0,44
60;59,36;15,38;-10528;-9368;12100;-410;1178;46;0,64
60;59,06;16,1;-10324;-9932;12140;-458;718;-152;0,89
60;59,15;15,89;-8632;-9664;12412;-434;-41;-249;0,8
60;59,02;16,84;-7556;-10032;13168;-473;-516;-177;0,91
60;59,14;16,03;-10396;-9640;12712;-404;875;175;0,85
60;59,31;15,67;-9408;-9508;12124;-476;112;-59;0,66
60;59,21;16,85;-8120;-10100;12140;-434;-494;-185;0,68
60;59,32;15,84;-10140;-9844;13036;-472;-1056;146;0,66
60;59,33;16,21;-9404;-9936;11932;-486;63;-178;0,61
60;59,19;17,31;-8968;-9944;12720;-397;-564;-65;0,76
60;59,32;16,27;-9504;-10072;13828;-422;-1134;85;0,66
60;59,15;16,63;-11128;-10060;13256;-373;-1933;-237;0,87
60;59,08;17,6;-8268;-9996;12092;-369;-396;21;0,83
60;59,19;16,49;-9672;-10064;13336;-364;-1117;-184;0,78
60;59,13;16,83;-11352;-9716;14148;-339;-2104;-98;0,93
60;59,2;18,01;-13424;-10036;12296;-352;-2816;-20;0,84
60;59,29;17,05;-9604;-9920;12728;-321;-1036;-217;0,68
60;59,35;17,42;-12972;-10380;13012;-254;-2071;15;0,68
60;59,4;18,54;-12036;-9624;13012;-305;-2626;-61;0,65
60;59,46;17,38;-9296;-10112;12428;-248;-3214;-190;0,48
60;59,58;18,92;-12144;-9872;13744;-183;-1913;-188;0,47
60;59,61;19,88;-12108;-9776;12568;-251;-2477;88;0,42
60;59,73;18,76;-11140;-9872;11744;-244;-3190;96;0,25
60;59,63;19,69;-4880;-9772;10892;-227;-3568;-18;0,16
60;59,63;20,52;-12624;-9820;13212;-293;-2445;-114;0,42
60;59,76;19,28;-10036;-9948;12628;-285;-3006;243;0,2
60;59,67;20,38;-6720;-10056;11792;-311;-3485;90;0,18
60;59,36;19,92;2088;-9792;11688;-352;-3520;27;0,43
60;59,37;19,5;-11256;-9652;12308;-300;-3047;185;0,64
60;59,3;20,73;-8028;-9624;11228;-386;-3475;50;0,6
60;58,97;20,5;-12;-9928;11172;-432;-3511;111;0,77
60;59,07;17,98;13068;-9820;12692;-450;-2762;263;0,98
60;59,02;19,24;-6872;-9972;11696;-462;-3493;28;0,85
60;58,75;18,95;1648;-10000;11532;-496;-3547;170;1,02
60;58,77;16,45;11924;-9896;11832;-477;-2647;71;1,23
60;58,96;16,07;17676;-9544;12404;-507;-1868;308;1,2
60;58,7;15,74;2548;-9920;11856;-520;-3444;-76;1,1
60;58,79;13,37;11300;-9668;12544;-504;-2579;217;1,22
60;58,74;12,61;16700;-9712;13032;-456;-1938;148;1,41
60;59,05;9,38;20656;-9668;12804;-391;-1071;-26;1,16
60;59,11;8,48;12248;-9552;11992;-459;-2853;151;0,92
60;59,1;7,98;18588;-9536;12808;-463;-1983;20;1,08
60;59,45;4,89;21968;-9544;13360;-347;-1124;-69;0,79
60;59,45;4,3;10416;-10400;11932;-320;-2862;99;0,49
60;59,45;4,2;17504;-9788;13664;-283;-2120;85;0,71
60;59,78;1,28;19168;-9516;13212;-212;-1202;40;0,41
60;60,01;0,71;17612;-9460;12164;-170;-300;2;0,15
60;59,94;0,71;17032;-9900;14172;-154;-2296;10;0,2
60;60,21;-1,85;18024;-9972;14664;-169;-1400;229;-0,05
60;60,4;-2,69;18192;-10028;13752;-81;-908;238;-0,24
60;60,59;-4,32;15236;-9676;11884;-73;-148;50;-0,52
60;60,82;-6,75;16052;-9588;13772;-99;-2166;308;-0,69
60;61,03;-7,72;16292;-9196;14044;-46;-1231;29;-0,86
60;60,95;-8,97;14408;-9320;12892;-49;-895;339;-0,86
60;61,21;-11,08;14452;-9280;12796;-55;-262;412;-1,12
60;61,33;-11,01;14244;-9248;13192;-63;-1775;-65;-1,22
60;61,08;-11,09;14488;-8768;13848;-135;-1452;35;-0,95
60;61,31;-13,19;15608;-8928;13548;-95;-755;210;-1,17
60;61,37;-13,4;15468;-9476;12388;-177;-225;373;-1,28
60;61,16;-12,55;13464;-9860;12468;-216;-1880;-79;-1,14
60;61,2;-14,36;14848;-9568;12704;-290;-1411;72;-1,13
60;61,33;-14,82;16676;-8996;13804;-297;-755;237;-1,17
60;61,3;-15,45;17108;-9380;12864;-293;-401;-105;-1,18
60;61,34;-17,24;9440;-9992;11524;-372;-2157;180;-1,45
60;61,29;-18,01;13952;-9680;12180;-371;-1716;131;-1,25
60;60,99;-17,69;15804;-9332;12424;-454;-1057;-75;-0,89
60;61,2;-19,68;17844;-9632;12916;-364;-254;177;-1,07
60;61,12;-19,55;8920;-9808;11980;-509;-2223;226;-1,22
60;60,8;-18,04;12344;-9708;12116;-409;-1720;-36;-0,8
60;60,82;-19,63;15580;-8980;13172;-498;-917;311;-0,7
60;60,98;-19,89;16572;-8860;13764;-406;-355;442;-0,82
60;60,72;-18,13;5784;-9596;12296;-508;-2325;115;-0,86
60;60,38;-18,82;10584;-10220;11960;-402;-1806;2;-0,45
60;60,41;-19,38;15456;-9476;13256;-410;-1495;140;-0,3
60;60,17;-19,07;14632;-9504;12528;-401;-919;334;-0,09
60;60,01;-20,02;2396;-9856;11952;-372;-2566;342;-0,22
60;59,83;-20,79;8676;-10156;12020;-402;-2374;293;0,06
60;59,68;-19,18;13020;-10064;12392;-319;-2109;307;0,34
60;59,73;-20,82;14804;-9568;12292;-350;-1602;282;0,36
60;59,52;-19,88;-1076;-9652;12192;-359;-2687;25;0,28
60;59,42;-17,78;4816;-9708;12372;-359;-2716;-43;0,45
60;59,17;-18,21;9240;-10068;12332;-352;-2359;30;0,76
60;59,05;-17,31;-7976;-10032;11868;-294;-2567;-194;0,85
60;58,75;-15,38;-3660;-9652;12608;-354;-2509;6;1,13
60;58,56;-14,42;396;-9496;13380;-299;-2605;65;1,34
60;58,54;-15,17;4324;-9684;12640;-315;-2452;14;1,34
60;58,44;-12,08;-7364;-9724;12876;-285;-2020;-52;1,52
60;58,33;-10,46;-5404;-9568;12024;-237;-2251;-56;1,56
60;58,3;-10,96;-1272;-9508;12872;-256;-2406;-112;1,58
60;58,18;-8,98;1488;-9852;12856;-258;-2466;-213;1,69
60;58,0;-7,71;-8944;-9968;13432;-224;-1726;-312;2,0
60;58,09;-7,78;-7660;-9800;12812;-197;-1963;-288;1,87
60;57,97;-5,87;-4560;-9376;12788;-179;-2074;-247;1,97
60;57,8;-4,54;-5304;-9856;11956;-214;-2476;-3;2,08
60;57,85;-4,43;-8376;-9428;14080;-146;-1165;5;2,2
60;57,7;-3,0;-8768;-9624;14196;-210;-1416;70;2,35
60;57,73;-1,46;-8752;-9844;12720;-260;-1584;-54;2,25
60;57,79;-1,76;-7188;-9384;12628;-268;-2230;-106;2,18
60;57,82;0,02;-4644;-9316;13816;-231;-632;-45;2,17
60;57,71;1,23;-7752;-9572;13284;-215;-893;275;2,29
60;57,83;1,09;-10056;-9892;13172;-241;-1440;-109;2,18
60;57,68;2,46;-9912;-9668;13136;-255;-1629;145;2,36
60;57,56;3,62;-5260;-10164;12088;-266;67;110;2,31
