Consigne Angle (°);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw;Erreur P;Erreur I;Erreur D
60;18580;53,25;-1,85;-9660;-10436;12228;287;-22;-7;6,82;55939,2;0,11
60;18600;53,43;-1,87;10296;-11396;11480;298;1057;87;6,6;55945,81;-0,22
60;18620;53,54;-1,53;-264;-9128;12048;253;-3057;236;6,49;55952,3;-0,11
60;18640;53,7;-1,52;-7816;-10532;12396;346;793;-10;6,38;55958,68;-0,11
60;18660;53,72;-2,33;8100;-11508;11796;286;2459;-61;6,23;55971,24;-0,1
60;18680;53,77;-2,49;-3868;-9100;12500;162;-3065;226;6,29;55977,53;0,06
60;18700;53,68;-1,25;-6840;-10844;12296;349;1348;-106;6,34;55983,87;0,05
60;18720;53,78;-1,17;7980;-11288;11716;348;2052;-168;6,23;55990,1;-0,11
60;18740;54,0;-1,54;2716;-9100;12508;219;-2691;164;6,02;56002,3;-0,16
60;18760;54,04;-1,52;-5680;-10884;12188;374;1956;44;5,92;56008,22;-0,1
60;18780;54,14;-3,06;9856;-11028;11712;222;1495;156;5,9;56014,11;-0,02
60;18800;54,01;-3,2;1732;-9076;12520;128;-2909;272;6,04;56020,16;0,14
60;18820;53,99;-2,23;-8880;-10148;12192;291;246;128;6,07;56032,18;0,1
60;18840;54,18;-2,17;9976;-10796;12092;244;942;124;5,87;56038,06;-0,19
60;18860;54,31;-1,81;-488;-8880;12580;152;-3117;142;5,73;56043,79;-0,14
60;18880;54,44;-1,82;-7964;-10224;12192;293;384;159;5,63;56049,42;-0,1
60;18900;54,45;-2,54;7036;-11428;11620;285;2761;-42;5,45;56060,45;-0,12
60;18920;54,37;-2,79;-668;-8992;12708;160;-2947;347;5,66;56066,11;0,2
60;18940;54,46;-1,2;-9256;-10172;12388;313;192;175;5,64;56071,75;-0,02
60;18960;54,45;-1,14;5188;-11164;11492;281;2817;-215;5,47;56077,22;-0,16
60;18980;54,55;-1,53;868;-8924;12392;83;-2942;210;5,45;56088,25;-0,14
60;19000;54,72;-1,07;-9380;-9804;12604;215;-97;92;5,38;56093,63;-0,07
60;19020;54,59;-1,9;4404;-11348;11912;196;3001;-75;5,3;56098,93;-0,08
60;19040;54,72;-1,88;8456;-9660;12216;46;-964;36;5,37;56104,3;0,07
60;19060;54,82;-0,3;-8868;-9600;12256;260;-645;203;5,25;56114,8;-0,01
60;19080;54,81;0,26;2564;-11316;11696;273;2950;-5;5,02;56119,83;-0,23
60;19100;55,02;-1,39;10200;-9856;12056;139;-322;115;5,09;56124,91;0,06
60;19120;54,99;-1,63;-3544;-8732;12748;67;-2943;106;5,09;56130,0;-0,0
60;19140;54,87;-1,38;-496;-11200;11976;171;2713;-221;4,95;56139,87;0,03
60;19160;54,86;-1,74;10400;-10436;11752;110;743;-151;5,19;56145,06;0,24
60;19180;55,02;-1,36;-576;-8640;12792;86;-3009;174;5,03;56150,09;-0,16
60;19200;55,2;-1,38;-8244;-9688;12508;217;102;237;4,89;56154,98;-0,14
60;19220;55,36;-2,29;10328;-10596;12132;95;1617;7;4,66;56164,42;-0,11
60;19240;55,44;-3,21;2280;-8816;12808;0;-2735;132;4,58;56169,0;-0,08
60;19260;55,59;-1,61;-9396;-9396;12500;189;-725;-67;4,53;56173,53;-0,06
60;19280;55,51;-1,71;2040;-11200;12028;285;2895;-66;4,36;56177,89;-0,16
60;19300;55,51;-2,41;4788;-8764;13040;35;-2397;110;4,54;56187,06;-0,09
60;19320;55,74;-2,25;-9700;-9028;12400;89;-1616;189;4,38;56191,44;-0,16
60;19340;55,48;-2,26;-1324;-10892;11820;121;2661;12;4,37;56195,81;-0,02
60;19360;55,65;-2,22;9972;-10056;11944;22;515;-24;4,42;56200,23;0,06
60;19380;55,89;-1,04;-8748;-8648;12716;113;-2169;209;4,23;56208,78;-0,09
60;19400;55,89;-0,13;-3520;-10708;12140;161;2403;-117;3,99;56212,77;-0,24
60;19420;55,92;-1,63;9296;-10500;11804;17;1355;-50;4,08;56216,85;0,09
60;19440;55,96;-1,24;1604;-8484;12792;-191;-2946;115;4,08;56220,93;-0,0
60;19460;55,81;-0,55;-6224;-10332;12188;32;1838;-123;4,13;56229,04;0,14
60;19480;55,85;-0,46;9124;-10532;12332;-33;1981;-114;4,16;56233,19;0,03
60;19500;55,97;-0,97;4508;-8748;12816;-128;-2529;182;4,08;56237,27;-0,08
60;19520;56,16;-0,89;-10888;-8828;12500;-63;-1298;277;4,01;56241,28;-0,07
60;19540;56,25;-1,62;8664;-10640;12348;-140;2569;37;3,72;56248,76;-0,05
60;19560;56,2;-2,51;6784;-8936;12884;-239;-1812;122;3,86;56252,63;0,15
60;19580;56,41;-0,89;-9016;-8540;12600;-140;-2005;61;3,72;56256,34;-0,15
60;19600;56,33;-0,88;-1876;-10744;12572;-50;2581;-80;3,55;56259,89;-0,16
60;19620;56,24;-1,88;8644;-9156;12916;-304;-1360;77;3,84;56267,58;-0,02
60;19640;56,38;-2,06;-6884;-8384;12228;-336;-2453;242;3,69;56271,27;-0,15
60;19660;56,26;-0,79;-3708;-10576;12568;-208;2133;-46;3,64;56274,91;-0,05
60;19680;56,33;-2,11;9696;-10548;12380;-280;1926;-68;3,68;56278,59;0,04
60;19700;56,41;-1,23;-5064;-8492;12452;-297;-2832;248;3,62;56285,96;-0,14
60;19720;56,43;-1,38;-6452;-10156;12780;-228;1514;106;3,54;56289,49;-0,08
60;19740;56,41;-1,31;8960;-10720;12436;-347;2335;-42;3,56;56293,05;0,03
60;19760;56,42;-1,49;-1924;-8500;12632;-494;-2929;318;3,58;56296,63;0,02
60;19780;56,48;-1,4;-8808;-9736;12284;-276;824;-9;3,55;56300,18;-0,03
60;19800;56,38;-2,09;5520;-10576;12048;-326;2886;-154;3,51;56307,27;-0,07
60;19820;56,32;-2,1;7156;-9072;12900;-480;-1622;105;3,72;56310,99;0,21
60;19840;56,44;-0,85;-9896;-9496;12960;-421;88;23;3,64;56314,63;-0,09
60;19860;56,35;-1,77;3168;-10920;12520;-395;3124;50;3,51;56318,13;-0,13
60;19880;56,34;-2,77;8932;-9576;12844;-429;-610;49;3,71;56325,59;-0,03
60;19900;56,41;-3,16;-4052;-8636;12780;-414;-2844;346;3,61;56329,2;-0,11
60;19920;56,29;-2,11;-508;-10696;12368;-303;2729;-64;3,55;56332,75;-0,05
60;19940;56,35;-2,44;9892;-10476;12484;-293;841;28;3,67;56336,42;0,11
60;19960;56,55;-2,33;-232;-8520;13128;-358;-3034;218;3,46;56343,44;-0,11
60;19980;56,68;-1,9;-10440;-9344;13028;-219;-504;67;3,42;56346,86;-0,04
60;20000;56,6;-3,02;8712;-10676;12404;-203;2007;-3;3,38;56350,24;-0,04
60;20020;56,51;-3,17;4448;-8376;12808;-365;-2498;249;3,54;56353,78;0,16
60;20040;56,5;-2,17;-8492;-8588;13020;-216;-1946;130;3,61;56360,86;0,14
60;20060;56,41;-1,44;-1748;-10684;12320;-57;2534;-119;3,44;56364,3;-0,17
60;20080;56,49;-2,88;9696;-9368;13124;-396;-1149;26;3,6;56367,9;0,16
60;20100;56,34;-2,45;-4528;-8608;12644;-234;-2815;246;3,69;56371,59;0,09
60;20120;56,39;-1,35;-9048;-9948;12204;-101;1148;28;3,62;56378,81;0,03
60;20140;56,45;-0,89;5864;-10268;12556;-161;2429;-100;3,49;56382,3;-0,13
60;20160;56,59;-1,81;-768;-8032;13056;-337;-3084;122;3,46;56385,76;-0,03
60;20180;56,66;-1,45;-9500;-8876;13012;-147;-708;-23;3,46;56389,23;0,0
60;20200;56,64;-1,63;2412;-11064;12280;-77;2983;-137;3,18;56395,66;-0,07
60;20220;56,49;-1,92;9864;-10304;12040;-224;580;9;3,52;56399,18;0,33
60;20240;56,61;-0,93;-7040;-8632;12688;-191;-2178;191;3,46;56402,64;-0,06
60;20260;56,59;-0,96;-6616;-10552;12140;-57;1929;-11;3,35;56405,99;-0,11
60;20280;56,48;-1,94;7148;-10308;12252;-109;2251;-103;3,46;56413,0;-0,09
60;20300;56,43;-2,09;7156;-8656;13160;-291;-1959;169;3,65;56416,65;0,18
60;20320;56,6;-0,8;-9696;-9204;13208;-83;-143;20;3,5;56420,16;-0,15
60;20340;56,58;-1,59;3864;-11080;12568;3;3050;-55;3,3;56423,45;-0,21
60;20360;56,6;-2,81;10304;-9932;12572;-155;182;153;3,45;56430,4;-0,05
60;20380;56,68;-3,35;-1708;-8032;12644;-155;-3063;298;3,35;56433,76;-0,09
60;20400;56,67;-1,92;-4504;-10572;12072;1;2174;-30;3,21;56436,97;-0,14
60;20420;56,74;-2,36;8184;-10128;12620;-41;1969;88;3,27;56440,24;0,06
60;20440;56,94;-2,98;6028;-8348;13084;-233;-2253;37;3,13;56446,62;-0,11
60;20460;57,07;-2,96;-8940;-9368;12828;8;276;56;2,99;56449,61;-0,14
60;20480;56,8;-3,26;4516;-10784;12424;-42;2999;-104;3,09;56452,69;0,1
60;20500;56,93;-3,26;10168;-9588;12624;-129;-250;111;3,15;56455,84;0,06
60;20520;57,08;-2,78;-3228;-7984;12968;-203;-3127;151;2,97;56461,84;-0,05
60;20540;57,02;-3,16;-3080;-10424;12288;61;2516;-110;2,85;56464,68;-0,12
60;20560;57,0;-4,36;9268;-10216;12344;-119;1730;-73;3,0;56467,69;0,16
60;20580;57,15;-4,06;4928;-8072;13224;-191;-2479;168;2,94;56470,63;-0,06
60;20600;57,15;-3,0;-8288;-8580;12888;-76;-1822;94;2,93;56476,36;0,14
60;20620;57,14;-2,86;4972;-10632;12576;-20;2845;-156;2,76;56479,11;-0,18
60;20640;57,27;-4,22;9348;-9480;12828;-156;-419;111;2,79;56481,9;0,03
60;20660;57,23;-4,42;-3316;-7908;13188;-228;-3060;222;2,84;56484,74;0,05
60;20680;57,27;-3,35;-9100;-9436;13164;-26;421;59;2,79;56490,25;0,06
60;20700;57,39;-3,31;9540;-9856;12360;-127;1512;53;2,62;56492,87;-0,16
60;20720;57,54;-3,66;4436;-8164;13312;-182;-2452;305;2,53;56495,4;-0,1
60;20740;57,66;-3,61;-8820;-8512;13008;-132;-1754;214;2,46;56497,86;-0,07
60;20760;57,61;-2,98;-3564;-10464;12092;-16;2322;-100;2,22;56502,34;-0,03
60;20780;57,76;-2,99;9092;-9512;12792;-211;-551;41;2,27;56504,61;0,05
60;20800;57,87;-2,69;-3900;-7968;13212;-243;-3046;223;2,19;56506,8;-0,08
60;20820;57,79;-2,12;-8700;-9412;13152;-76;455;20;2,27;56509,07;0,08
60;20840;57,77;-2,46;5000;-10564;12412;-111;2981;-92;2,09;56513,28;-0,02
60;20860;57,83;-1,98;4112;-7996;13136;-249;-2626;210;2,22;56515,5;0,13
60;20880;58,01;-0,65;-8360;-8580;13240;-193;-1554;131;2,07;56517,57;-0,15
60;20900;57,88;-0,83;-3556;-10328;12464;-58;2342;-186;2,0;56519,57;-0,07
60;20920;57,97;-0,72;9316;-9972;12636;-224;1765;-246;2,04;56521,61;0,04
60;20940;58,11;-0,39;-4380;-7816;13116;-321;-3034;10;1,95;56525,6;-0,08
60;20960;58,16;0,15;-8400;-9416;12900;-150;627;-32;1,86;56527,46;-0,09
60;20980;58,01;-0,89;5528;-10632;12248;-196;2938;-121;1,86;56529,32;0,0
60;21000;58,07;-0,97;9688;-9316;12892;-291;-490;55;1,99;56531,31;0,12
60;21020;58,19;0,45;-8620;-8680;13012;-262;-1491;224;1,88;56535,08;-0,01
60;21040;58,11;1,26;-2496;-10324;12420;-163;2498;-3;1,74;56536,81;-0,14
60;21060;58,15;-0,31;9976;-9876;12680;-323;1639;-63;1,87;56538,68;0,13
60;21080;58,02;-0,62;5072;-8332;13112;-400;-2544;44;2,02;56540,69;0,15
60;21100;57,95;1,18;-7956;-9524;12892;-235;810;-42;2,04;56544,62;0,16
60;21120;57,91;1,47;5588;-10660;12148;-265;2812;-19;1,94;56546,57;-0,1
60;21140;58,03;-0,06;10160;-9032;13176;-427;-643;45;2,05;56548,62;0,11
60;21160;57,91;-0,32;-2948;-8048;12828;-458;-2690;183;2,1;56550,72;0,05
60;21180;57,78;-0,69;60;-10556;12736;-239;2760;6;2,05;56554,84;-0,01
60;21200;57,73;-0,62;9288;-10140;12568;-378;1824;97;2,26;56557,1;0,21
60;21220;57,8;-0,84;2808;-7916;13188;-497;-2586;182;2,23;56559,33;-0,03
60;21240;57,86;-0,89;-8348;-8352;12900;-402;-1765;179;2,22;56561,55;-0,01
60;21260;57,91;-1,31;4228;-10312;12484;-359;2849;-89;1,96;56565,53;-0,07
60;21280;57,81;-2,14;10768;-9556;13312;-445;-492;96;2,25;56567,79;0,3
60;21300;57,89;-1,41;-2928;-7956;13000;-458;-2806;141;2,14;56569,93;-0,11
60;21320;57,73;-1,85;-852;-10516;12508;-197;2706;-67;2,11;56572,04;-0,03
60;21340;57,82;-2,21;10092;-10068;13072;-341;1687;-22;2,2;56576,49;-0,05
60;21360;57,69;-2,29;2244;-7804;13508;-416;-2720;274;2,37;56578,86;0,17
60;21380;57,8;-0,95;-9144;-8796;12640;-314;-1585;169;2,26;56581,12;-0,11
60;21400;57,72;-2,04;6216;-10680;12480;-176;2870;-41;2,17;56583,29;-0,09
60;21420;57,83;-2,42;8104;-9452;12784;-423;-958;63;2,18;56587,71;-0,06
60;21440;57,86;-2,52;-4436;-7776;13232;-328;-2954;111;2,21;56589,92;0,03
60;21460;57,89;-1,02;-7432;-9648;13244;-213;1037;41;2,11;56592,03;-0,1
60;21480;57,99;-2,2;11460;-9900;12952;-267;1171;-4;2,07;56594,11;-0,04
60;21500;58,07;-2,08;1964;-8080;13416;-433;-2717;126;1,95;56598,12;-0,11
60;21520;58,2;-1,69;-11740;-8652;12792;-265;-1272;149;1,92;56600,04;-0,03
60;21540;57,88;-1,28;-460;-10560;12336;-264;2568;-153;1,94;56601,98;0,02
60;21560;57,93;-1,71;6524;-8676;12912;-437;-1600;80;2,09;56604,07;0,16
60;21580;57,96;-1,52;-4564;-8112;13152;-345;-2734;294;2,08;56608,16;0,07
60;21600;57,98;-0,79;-7932;-9708;13092;-174;1325;-4;2,02;56610,18;-0,06
60;21620;57,9;-1,92;5560;-10428;12136;-191;2661;-100;1,98;56612,16;-0,04
60;21640;58,02;-1,38;1556;-8168;13560;-369;-2741;169;2,0;56614,16;0,03
60;21660;58,0;-1,08;-9032;-8384;13132;-243;-1454;179;2,1;56618,18;0,17
60;21680;57,9;-0,48;-1620;-10572;12740;-107;2494;-133;1,95;56620,12;-0,15
60;21700;57,82;-1,61;8848;-10116;12628;-158;1900;-114;2,17;56622,29;0,22
60;21720;57,99;-0,67;-1896;-7788;13432;-290;-2846;163;2,06;56624,35;-0,1
60;21740;58,03;0,52;-9784;-8928;13420;-138;-264;153;2,06;56628,35;0,11
60;21760;57,87;0,42;3128;-10924;12144;-50;3035;11;1,93;56630,29;-0,12
60;21780;57,93;-1,1;9692;-9768;12632;-190;757;29;2,09;56632,38;0,16
60;21800;57,99;0,12;-6556;-8280;12684;-165;-2632;133;2,06;56634,45;-0,03
60;21820;58,0;1,03;-7940;-9476;12824;-6;1143;-44;2,0;56638,41;0,05
60;21840;57,99;1,43;4904;-10424;12196;-20;2888;-117;1,87;56640,28;-0,13
60;21860;58,08;0,04;9728;-9344;12900;-167;-436;56;1,97;56642,25;0,1
60;21880;58,04;0,38;-9040;-8696;12880;-52;-2000;153;2,05;56644,31;0,08
60;21900;58,06;0,95;-5188;-10200;12660;26;2047;-26;1,83;56647,99;-0,03
60;21920;58,07;1,04;7732;-10348;12560;19;2263;10;1,87;56649,86;0,04
60;21940;58,22;-0,11;8484;-8692;13224;-153;-1599;188;1,85;56651,71;-0,02
60;21960;58,31;0,05;-9532;-8592;13480;52;-1145;-40;1,82;56653,53;-0,03
60;21980;58,27;0,02;180;-10760;12464;140;2708;-61;1,53;56656,65;-0,06
60;22000;58,23;0,11;8652;-9852;12244;36;1516;42;1,75;56658,4;0,22
60;22020;58,42;-0,48;6984;-7948;13544;-98;-2289;136;1,69;56660,09;-0,06
60;22040;58,53;-0,36;-8704;-8528;13728;149;-142;-88;1,6;56661,68;-0,09
60;22060;58,43;-0,65;3432;-11060;12196;225;3152;-90;1,36;56664,41;-0,01
60;22080;58,32;-0,63;8060;-9616;12400;99;819;41;1,66;56666,07;0,3
60;22100;58,57;-0,58;3088;-7392;13980;-11;-2842;198;1,55;56667,62;-0,11
60;22120;58,66;-0,5;-7680;-8848;13708;222;658;3;1,43;56669,05;-0,12
60;22140;58,64;-1,18;6484;-10804;12804;272;3023;-115;1,24;56671,59;-0,06
60;22160;58,47;-1,72;8684;-9400;12484;179;-132;21;1,54;56673,13;0,31
60;22180;58,68;-1,11;-1880;-7092;13436;111;-3232;165;1,43;56674,56;-0,11
60;22200;58,74;-1,0;-7632;-9408;12984;297;1709;-43;1,29;56675,85;-0,14
60;22220;58,72;-1,91;7936;-10160;12828;284;2491;-72;1,22;56678,4;-0,1
60;22240;58,75;-2,89;10216;-8424;13512;111;-1233;3;1,37;56679,77;0,15
60;22260;58,94;-1,98;-5024;-7608;12784;179;-2903;119;1,14;56680,91;-0,24
60;22280;58,92;-2,14;-4500;-10324;12208;402;2535;1;0,97;56681,88;-0,17
60;22300;58,91;-3,24;9056;-9304;13104;234;1784;-100;1,11;56684,27;-0,18
60;22320;59,02;-4,49;9800;-8440;13800;106;-1692;181;1,1;56685,37;-0,01
60;22340;59,23;-3,21;-9360;-7556;12780;246;-2613;295;0,92;56686,29;-0,18
60;22360;59,11;-3,45;-1916;-10536;11992;388;3065;-170;0,72;56687,01;-0,2
60;22380;59,07;-4,61;8428;-8836;13136;233;881;7;0,97;56689,1;-0,15
60;22400;59,24;-5,7;6152;-7552;14016;180;-2422;214;0,88;56689,98;-0,09
60;22420;59,4;-4,23;-8012;-8860;13968;320;361;49;0,68;56690,66;-0,2
60;22440;59,38;-4,87;3784;-10392;12724;329;3146;-59;0,5;56691,16;-0,18
60;22460;59,4;-5,94;8504;-9240;12632;163;335;32;0,58;56692,45;-0,12
60;22480;59,59;-6,7;1812;-6796;13812;79;-3080;84;0,52;56692,97;-0,06
60;22500;59,74;-5,12;-7824;-8476;13552;290;904;47;0,33;56693,3;-0,19
60;22520;59,83;-5,97;8892;-10416;13148;290;3130;-115;0,15;56693,45;-0,19
60;22540;60,0;-6,69;7260;-8376;12884;130;-531;-5;0,02;56693,66;-0,17
60;22560;60,13;-7,07;-1876;-6732;13668;59;-3156;218;-0,03;56693,63;-0,04
60;22580;60,12;-5,4;-6340;-8972;12516;217;1712;-168;-0,15;56693,47;-0,13
60;22600;60,27;-6,0;11032;-9568;13464;145;2435;23;-0,21;56693,26;-0,06
60;22620;60,49;-6,52;8560;-8516;13328;91;-1134;142;-0,46;56692,5;-0,15
60;22640;60,61;-6,17;-9604;-6692;13104;78;-3035;174;-0,44;56692,06;0,02
60;22660;60,44;-4,41;-5504;-9844;11724;253;2587;-30;-0,58;56691,48;-0,14
60;22680;60,52;-4,37;9764;-8880;13108;56;1540;-11;-0,46;56691,02;0,12
60;22700;60,7;-4,9;8244;-7868;13976;-32;-1959;126;-0,62;56689,86;-0,09
60;22720;60,87;-4,87;-8448;-7356;12968;70;-2382;190;-0,77;56689,09;-0,14
60;22740;60,5;-4,62;2448;-10040;12700;174;3135;-139;-0,66;56688,44;0,11
60;22760;60,58;-4,53;8624;-9348;12324;-1;687;-27;-0,61;56687,83;0,05
60;22780;60,78;-4,65;1896;-6664;13956;-169;-2912;164;-0,69;56686,57;-0,12
60;22800;60,83;-4,62;-7128;-7720;14144;-26;-1352;156;-0,75;56685,81;-0,06
60;22820;60,93;-4,35;7948;-9568;14048;-21;2908;-58;-0,95;56684,86;-0,2
60;22840;61,0;-4,67;9264;-9136;12792;-79;-194;191;-1,0;56683,86;-0,05
60;22860;61,18;-4,18;-3156;-6124;14096;-215;-3224;287;-1,05;56681,82;-0,05
60;22880;61,26;-4,12;-6532;-8268;14044;-70;-273;21;-1,24;56680,58;-0,19
60;22900;61,32;-4,04;10624;-9272;13724;-141;2424;-148;-1,29;56679,29;-0,05
60;22920;61,49;-5,14;7764;-7988;13676;-216;-1276;59;-1,44;56677,85;-0,14
60;22940;61,56;-5,14;-7376;-6904;12992;-239;-2932;204;-1,46;56676,39;-0,03
60;22960;61,62;-3,97;-7632;-8468;13588;-143;734;-28;-1,62;56673,13;0,02
60;22980;61,69;-3,99;10396;-9036;13440;-299;1496;-59;-1,68;56671,46;-0,06
60;23000;61,83;-5,09;5568;-7060;13892;-391;-2240;62;-1,76;56669,7;-0,08
60;23020;61,77;-4,55;-8460;-7272;13144;-285;-2144;133;-1,68;56668,02;0,07
60;23040;61,55;-3,58;-5620;-9032;13020;-206;1770;11;-1,64;56664,59;0,15
60;23060;61,64;-3,74;10508;-8984;13196;-414;608;146;-1,64;56662,95;0,01
60;23080;61,74;-4,07;-408;-6784;13432;-498;-2889;182;-1,71;56661,24;-0,07
60;23100;61,62;-3,27;-6944;-7540;14208;-395;-1215;137;-1,55;56659,69;0,16
60;23120;61,52;-2,87;-2284;-9812;12520;-243;2683;-39;-1,71;56657,98;-0,16
60;23140;61,46;-4,08;11172;-8756;13268;-455;-200;183;-1,42;56655,25;-0,12
60;23160;61,44;-3,92;-3472;-6976;12988;-504;-2919;321;-1,41;56653,84;0,01
60;23180;61,53;-2,67;-9196;-7556;14172;-391;-312;129;-1,43;56652,41;-0,02
60;23200;61,33;-3,05;2864;-9928;13356;-330;3079;-81;-1,49;56650,92;-0,05
60;23220;61,54;-3,07;9384;-7488;14240;-518;-1454;151;-1,43;56649,49;0,05
60;23240;61,58;-2,24;-4276;-7564;13140;-393;-2373;292;-1,59;56646,26;0,05
60;23260;61,75;-2,04;-10544;-8108;13024;-327;555;68;-1,69;56644,57;-0,1
60;23280;61,56;-2,79;7116;-9164;12608;-386;1636;-68;-1,64;56642,92;0,05
60;23300;61,66;-2,92;5156;-6828;14172;-575;-2336;199;-1,58;56641,34;0,06
60;23320;61,6;-1,86;-6088;-7920;13332;-380;-1958;252;-1,59;56637,99;0,16
60;23340;61,65;-1,57;-8180;-8896;12804;-215;1577;54;-1,69;56636,31;-0,09
60;23360;61,53;-2,58;7740;-9040;12576;-405;727;51;-1,59;56634,71;0,09
60;23380;61,67;-2,36;1768;-6160;14172;-534;-2880;197;-1,56;56633,15;0,03
60;23400;61,59;-1,36;-6144;-8048;13964;-321;-1187;130;-1,58;56629,78;0,21
60;23420;61,56;-1,01;-5896;-9448;12352;-215;2172;-49;-1,7;56628,08;-0,12
60;23440;61,31;-1,43;7292;-8844;12920;-340;-239;107;-1,36;56626,73;0,34
60;23460;61,47;-0,83;-1188;-6328;14004;-436;-3127;184;-1,38;56625,35;-0,02
60;23480;61,47;-0,9;-7012;-8248;13784;-259;-587;160;-1,44;56623,91;-0,07
60;23500;61,32;-0,77;-548;-9952;12812;-197;2713;-38;-1,52;56620,86;0,01
60;23520;61,33;-0,74;10076;-8572;13860;-429;-838;191;-1,29;56619,57;0,24
60;23540;61,48;-0,17;-5312;-6988;12888;-416;-2988;134;-1,44;56618,13;-0,15
60;23560;61,52;-0,1;-7424;-8116;13972;-242;115;87;-1,48;56616,65;-0,04
60;23580;61,34;-0,54;3704;-10204;12696;-198;3221;-104;-1,54;56613,56;0,02
60;23600;61,43;-0,53;7736;-7740;13656;-490;-1774;173;-1,38;56612,18;0,16
60;23620;61,59;-0,38;-8304;-7248;13144;-379;-2172;32;-1,51;56610,67;-0,13
60;23640;61,55;-0,2;-7460;-8416;13264;-319;1541;62;-1,56;56609,11;-0,05
60;23660;61,49;-0,94;7928;-9600;13276;-388;2630;-30;-1,56;56605,98;0,0
60;23680;61,44;-0,37;872;-6932;13460;-560;-2734;126;-1,41;56604,57;0,15
60;23700;61,55;0,63;-8660;-7948;13532;-394;-627;-35;-1,5;56603,07;-0,09
60;23720;61,42;0,15;-672;-9636;12872;-375;2909;-80;-1,6;56601,48;-0,1
60;23740;61,28;-1,04;8848;-8784;13216;-508;967;-28;-1,28;56598,96;-0,05
60;23760;61,37;-0,94;-7952;-7004;13096;-535;-2560;102;-1,28;56597,68;0,01
60;23780;61,34;0,39;-6184;-8600;13580;-407;1321;-87;-1,37;56596,32;-0,09
60;23800;61,29;-0,41;7536;-9832;13252;-474;2708;-26;-1,39;56594,93;-0,02
60;23820;61,37;-1,29;8816;-8160;13612;-652;-1025;88;-1,33;56592,35;-0,07
60;23840;61,39;-1,29;-7864;-8180;13516;-468;-749;90;-1,37;56590,98;-0,05
60;23860;61,05;-1,35;-1632;-9816;12404;-517;2823;-103;-1,27;56589,71;0,1
60;23880;61,1;-1,45;8928;-9028;13344;-610;946;63;-1,13;56588,58;0,14
60;23900;61,18;-1,78;3520;-7024;14148;-765;-2571;188;-1,12;56586,36;-0,01
60;23920;61,13;-1,89;-5976;-8752;13684;-549;1150;-57;-1,17;56585,19;-0,05
60;23940;60,87;-1,83;7108;-9828;12980;-592;2915;83;-0,98;56584,21;0,18
60;23960;60,95;-2,18;7980;-7852;13616;-768;-976;154;-0,91;56583,29;0,07
60;23980;61,05;-1,89;-3188;-7144;13396;-729;-2538;179;-1,01;56581,31;-0,04
60;24000;60,89;-2,45;-768;-9540;13104;-651;2676;-51;-1,05;56580,26;-0,04
60;24020;60,71;-3,27;10836;-9440;13376;-690;1354;72;-0,71;56579,55;0,34
60;24040;60,76;-2,93;2668;-7212;13288;-852;-2479;221;-0,76;56578,79;-0,05
60;24060;60,82;-2,96;-9020;-7612;13516;-723;-1371;211;-0,76;56578,03;0,0
60;24080;60,76;-3,16;4908;-9448;12880;-659;2694;-12;-0,88;56576,25;0,02
60;24100;60,65;-3,84;10440;-8220;14164;-873;-764;41;-0,57;56575,68;0,31
60;24120;60,69;-2,92;-4448;-7184;13120;-729;-2570;136;-0,67;56575,01;-0,1
60;24140;60,65;-2,67;-9460;-8804;13092;-659;652;10;-0,66;56574,35;0,01
60;24160;60,63;-3,53;8856;-9280;13152;-687;1383;38;-0,66;56573,1;-0,05
60;24180;60,58;-4,2;3048;-7084;13648;-831;-2569;119;-0,53;56572,56;0,12
60;24200;60,6;-2,76;-6968;-8076;13448;-663;-1310;58;-0,58;56571,98;-0,05
60;24220;60,44;-2,89;-4248;-10116;12352;-575;2442;11;-0,64;56571,33;-0,06
60;24240;60,51;-3,21;8852;-8600;13848;-779;-669;83;-0,47;56570,41;-0,01
60;24260;60,51;-3,18;-5196;-6900;13304;-691;-2813;2;-0,44;56569,98;0,03
60;24280;60,52;-1,57;-9188;-8972;13304;-635;528;-180;-0,53;56569,45;-0,09
60;24300;60,5;-2,96;8716;-9744;12936;-602;1411;-15;-0,57;56568,88;-0,04
60;24320;60,34;-2,62;1812;-7096;13388;-798;-2702;184;-0,3;56568,3;-0,01
60;24340;60,26;-2,12;-8052;-8100;13920;-667;-1536;88;-0,2;56568,1;0,09
60;24360;60,09;-0,95;-2256;-10236;12464;-517;2608;-57;-0,3;56567,8;-0,1
60;24380;60,16;-2,54;9632;-8628;13772;-759;-781;119;-0,12;56567,67;0,18
60;24400;60,0;-1,93;-5576;-7344;13116;-651;-2799;197;0,04;56567,72;0,17
60;24420;59,99;-1,01;-8760;-8560;13508;-572;442;-36;0,05;56567,72;0,1
60;24440;59,86;-0,8;5284;-10104;13092;-520;2645;-56;0,01;56567,73;-0,04
60;24460;59,93;-1,82;2952;-7316;13500;-725;-2639;143;0,1;56567,83;0,09
60;24480;59,84;-1,66;-8104;-8540;13380;-565;-1294;123;0,17;56568,0;0,07
60;24500;59,65;-1,46;-1368;-10144;12396;-503;2588;-83;0,15;56568,28;0,03
60;24520;59,5;-1,48;9128;-9688;12908;-566;1283;-21;0,47;56568,75;0,32
