Consigne Gaz (‰);Time (ms);Position Angulaire X (°);Position Angulaire Y (°);Ax Raw;Ay Raw;Az Raw;Gx Raw;Gy Raw;Gz Raw
60;26040;18,72;-7,61;2308;-15572;3380;-303;-579;-22
60;26060;18,45;-7,25;-148;-15856;3280;-267;384;-121
60;26080;18,3;-5,53;-2420;-16004;3320;-263;666;-56
60;26100;18,19;-3,76;-2772;-16268;3596;-332;936;-43
60;26120;18,17;-2,11;-2972;-15740;4152;-392;1050;-171
60;26140;18,14;-0,79;-2408;-15696;4336;-394;794;141
60;26160;18,0;-0,38;-672;-15636;4148;-429;114;4
60;26180;17,96;-0,8;896;-15860;4868;-443;-202;264
60;26200;17,95;-1,27;964;-15628;5084;-484;-723;125
60;26220;17,91;-2,04;1520;-15628;4676;-460;-872;305
60;26240;18,06;-3,86;4536;-15944;4612;-431;-1027;84
60;26260;18,18;-5,55;4200;-15920;4568;-398;-965;199
60;26280;18,09;-6,59;2104;-15464;3936;-448;-741;4
60;26300;17,85;-7,02;972;-15972;3384;-367;98;0
60;26320;17,64;-5,25;-2156;-16000;2924;-413;965;-159
60;26340;17,63;-3,23;-3680;-16392;3784;-424;877;-182
60;26360;17,69;-1,09;-4236;-15696;3768;-478;923;-37
60;26380;17,65;0,95;-3636;-16256;3476;-463;1345;-40
60;26400;17,55;1,86;-1748;-15848;4136;-522;-10;143
60;26420;17,54;1,46;688;-15400;4980;-563;-462;150
60;26440;17,56;1,02;728;-15136;5096;-559;-929;111
60;26460;17,6;0,11;1904;-15772;5140;-498;-745;298
60;26480;17,71;-1,91;4596;-15864;4068;-516;-948;101
60;26500;17,73;-3,1;2624;-15768;4600;-475;-700;101
60;26520;17,71;-3,89;1868;-15536;4572;-397;-50;-27
60;26540;17,51;-2,47;-1868;-15600;3056;-373;402;37
60;26560;17,46;-0,44;-3460;-16216;3308;-378;868;-123
60;26580;17,57;1,77;-4808;-16132;3788;-470;1010;-20
60;26600;17,59;3,77;-4020;-16244;3696;-457;1148;-54
60;26620;17,89;6,0;-6296;-15964;4336;-471;898;-66
60;26640;17,91;7,21;-2784;-15792;4568;-454;964;155
60;26660;17,99;7,2;-516;-15136;5568;-457;-432;181
60;26680;18,02;6,39;1268;-15352;5108;-471;-668;216
60;26700;18,01;5,29;1816;-15684;4792;-431;-1003;234
60;26720;18,19;3,09;4924;-15564;4248;-426;-977;253
60;26740;18,34;0,95;4820;-15648;4088;-383;-744;210
60;26760;18,38;-0,04;2148;-15592;5008;-380;-465;44
60;26780;18,1;-0,11;80;-15764;3116;-313;-210;-10
60;26800;17,93;-0,66;1092;-16244;3752;-269;788;50
60;26820;17,8;0,03;-1024;-16448;4168;-364;1019;-161
60;26840;17,88;1,91;-3996;-16112;4272;-337;1340;-34
60;26860;18,06;4,24;-5504;-16104;3612;-324;958;-64
60;26880;17,85;4,65;-612;-15852;3552;-322;1184;72
60;26900;17,79;4,6;-84;-16088;4772;-377;271;119
60;26920;17,91;4,57;-444;-15376;5824;-375;-714;237
60;26940;17,83;3,48;1604;-15380;4116;-344;-1163;257
60;26960;18,09;1,28;5388;-15640;4608;-361;-1174;233
60;26980;18,25;-0,55;4168;-15572;4724;-319;-1353;195
60;27000;18,24;-1,45;1720;-15432;4636;-289;-911;51
60;27020;18,0;-1,39;-72;-15940;3248;-171;-326;-83
60;27040;17,76;-1,62;400;-16128;3176;-101;161;-122
60;27060;17,64;-1,81;552;-15908;4012;-116;632;-60
60;27080;17,7;-0,36;-2980;-16184;4648;-159;861;5
60;27100;17,94;2,14;-5880;-15840;3484;-214;1041;-31
60;27120;18,16;4,8;-6136;-15912;2904;-150;1132;-94
60;27140;18,18;6,85;-4200;-16416;3376;-157;1174;73
60;27160;18,21;7,76;-2180;-16248;4816;-93;1091;10
60;27180;18,26;7,21;728;-15648;5328;-168;-234;223
60;27200;18,31;6,22;1692;-15204;4944;-178;-396;118
60;27220;18,34;5,9;156;-15328;5156;-145;-720;162
60;27240;18,39;5,53;200;-14948;5080;-96;-1085;275
60;27260;18,49;3,52;3872;-15544;4140;-43;-1264;274
60;27280;18,6;1,58;3900;-15728;4332;-66;-1453;92
60;27300;18,6;-0,27;3316;-15620;3708;-45;-1237;81
60;27320;18,67;-1,95;3480;-15856;4336;-22;-1223;143
60;27340;18,73;-3,16;2616;-15648;4752;34;-988;128
60;27360;18,58;-3,29;408;-15748;3780;159;278;-8
60;27380;18,39;-3,01;-168;-16252;3580;83;763;-85
60;27400;18,34;-1,62;-2344;-16544;4144;147;1144;-130
60;27420;18,28;0,18;-3040;-16316;3408;73;843;-35
60;27440;18,48;2,39;-5276;-16056;3996;5;956;7
60;27460;18,61;4,46;-4820;-16188;3892;31;885;3
60;27480;18,51;5,98;-2660;-16032;3392;36;1000;-47
60;27500;18,36;6,19;-464;-15616;3856;-25;962;-58
60;27520;18,4;5,17;1760;-15380;4884;-99;-570;98
60;27540;18,55;4,04;2348;-15256;5572;-95;-637;163
60;27560;18,71;2,89;2496;-15136;5628;-84;-731;135
60;27580;18,86;1,11;3904;-15156;4576;-86;-727;176
60;27600;18,96;-0,35;3364;-15944;4972;-86;-526;106
60;27620;19,23;-2,43;5620;-15912;4900;-93;-1149;112
60;27640;19,4;-4,43;4868;-15772;4392;-65;-1318;108
60;27660;19,48;-6,1;3836;-15460;4424;-148;-1344;167
60;27680;19,53;-7,62;3572;-15780;4436;-93;-1231;167
60;27700;19,37;-6,45;-1708;-15608;3676;-33;-261;82
60;27720;19,24;-5,09;-2120;-15808;3688;-58;-73;53
60;27740;19,09;-3,94;-1752;-16008;3868;-69;315;-8
60;27760;18,92;-3,06;-1216;-16020;3864;-148;673;-128
60;27780;18,82;-1,68;-2356;-16188;4016;-170;696;-184
60;27800;19,09;0,58;-5860;-15464;4516;-235;1078;-134
60;27820;19,18;2,95;-5080;-15716;3360;-292;1103;-3
60;27840;19,28;5,38;-5372;-15820;3260;-358;1463;75
60;27860;19,42;7,16;-4744;-15916;4656;-297;939;106
60;27880;19,35;6,91;232;-15500;4968;-414;450;153
60;27900;19,28;6,65;160;-15148;4892;-460;-38;160
60;27920;19,27;5,75;1592;-15384;5108;-468;-232;209
60;27940;19,33;4,92;1616;-15220;5700;-473;-351;308
60;27960;19,41;3,53;2996;-15296;5332;-544;-773;222
60;27980;19,63;1,06;6028;-15484;4052;-501;-1140;190
60;28000;19,75;-1,17;5220;-15864;4212;-525;-1395;144
60;28020;20,04;-3,6;6848;-15516;4184;-553;-1129;52
60;28040;20,18;-5,76;5696;-15884;4224;-571;-1058;82
60;28060;20,08;-6,93;2680;-15708;4256;-499;-314;-39
60;28080;19,84;-7,2;696;-15516;3824;-495;-377;-17
60;28100;19,66;-6,6;-752;-15744;4316;-493;118;63
60;28120;19,38;-5,42;-1488;-16208;3340;-492;322;-86
60;28140;19,16;-4,19;-1744;-16124;3712;-538;721;-48
60;28160;18,96;-2,97;-1752;-16276;3968;-630;1365;18
60;28180;18,79;-1,99;-1440;-16348;4376;-649;1550;-75
60;28200;18,77;-0,29;-3384;-16096;4424;-678;1388;-167
60;28220;18,82;1,79;-4644;-16008;4028;-692;1002;-49
60;28240;18,68;1,43;696;-15400;4536;-727;332;172
60;28260;18,66;1,0;984;-15780;5388;-711;238;232
60;28280;18,57;0,37;1248;-15356;4696;-720;-124;264
60;28300;18,5;-0,36;1396;-15416;4768;-716;-544;249
60;28320;18,61;-2,28;4584;-15652;4492;-693;-989;200
60;28340;18,79;-4,47;5760;-16120;4332;-689;-1150;157
60;28360;18,97;-6,22;4760;-15600;5064;-677;-1335;120
60;28380;19,1;-8,14;5000;-15648;4392;-682;-1294;106
60;28400;19,07;-9,5;3264;-15836;4412;-664;-1192;212
60;28420;18,87;-9,71;816;-15960;3984;-526;-78;-102
60;28440;18,63;-9,67;428;-15920;3752;-556;285;49
60;28460;18,52;-8,0;-2564;-16032;3996;-534;851;-157
60;28480;18,51;-5,89;-3828;-15956;3844;-515;906;-132
60;28500;18,53;-3,7;-4208;-16108;3884;-629;1202;-80
60;28520;18,55;-1,44;-4536;-16216;3704;-636;1053;-4
60;28540;18,55;0,26;-3448;-15808;4312;-594;959;41
60;28560;18,53;1,17;-1860;-15580;4944;-610;770;79
60;28580;18,49;0,27;1784;-15540;4780;-652;-623;176
60;28600;18,59;-1,05;3172;-15440;5300;-639;-794;121
60;28620;18,68;-2,46;3336;-15472;5152;-643;-1226;277
60;28640;18,77;-4,18;4096;-15756;4648;-618;-1297;245
60;28660;18,9;-6,11;4968;-15932;4348;-582;-969;142
60;28680;18,8;-7,38;2736;-16024;3920;-519;-466;13
60;28700;18,62;-8,23;1824;-16068;3716;-475;-172;-70
60;28720;18,43;-7,61;-548;-15776;3932;-427;535;-186
60;28740;18,24;-6,22;-1744;-15680;3384;-422;698;-140
60;28760;18,22;-4,32;-3348;-15880;3956;-484;1045;-64
60;28780;18,24;-2,61;-3336;-16548;4612;-447;1284;-16
60;28800;18,28;-0,86;-3624;-16120;4436;-403;838;-7
60;28820;18,1;0,49;-1936;-15844;3384;-394;1065;-89
60;28840;18,05;-0,32;1636;-15688;4520;-411;-199;181
60;28860;18,09;-1,08;1776;-15608;5152;-386;-176;129
60;28880;18,23;-2,12;2580;-15348;5444;-360;-646;150
60;28900;18,27;-3,08;2136;-15236;4856;-321;-824;209
60;28920;18,4;-4,42;3340;-15464;5040;-248;-883;228
60;28940;18,47;-6,24;4080;-16104;4024;-226;-1283;41
60;28960;18,54;-8,13;4272;-15668;3672;-185;-1050;177
60;28980;18,53;-9,48;3052;-15960;4056;-164;-985;-14
60;29000;18,44;-9,72;908;-15988;4300;-46;-401;112
60;29020;18,33;-8,38;-1728;-15844;3716;20;522;-96
60;29040;18,27;-6,69;-2524;-16116;3892;-4;1119;39
60;29060;18,28;-4,66;-3444;-16088;3704;41;996;-6
60;29080;18,2;-2,78;-2832;-16064;3320;-1;994;-129
60;29100;18,26;-1,25;-2988;-16156;4656;-28;1064;46
60;29120;18,29;0,35;-3108;-15888;4232;-31;902;5
60;29140;18,35;1,59;-2592;-15928;4804;-8;809;60
60;29160;18,35;1,79;-316;-15824;5032;-24;662;150
60;29180;18,31;1,8;-4;-15520;4600;-21;241;150
60;29200;18,52;0,42;3448;-15576;5460;7;-532;190
60;29220;18,6;-1,05;3024;-15188;4484;6;-1174;273
60;29240;18,64;-2,46;2836;-15212;4272;26;-1108;174
60;29260;18,76;-3,99;3616;-15552;4700;8;-1010;251
60;29280;18,88;-6,06;4792;-15940;3620;50;-828;52
60;29300;18,86;-7,1;2384;-15944;4300;27;-654;87
60;29320;18,68;-7,63;1092;-15780;3532;88;-485;-11
60;29340;18,47;-6,25;-1692;-15764;3040;83;-206;-119
60;29360;18,41;-4,66;-2536;-15736;3712;66;262;-13
60;29380;18,31;-2,98;-2528;-16352;3644;16;1206;-80
60;29400;18,43;-0,85;-4468;-15840;3976;-19;789;-191
60;29420;18,58;1,35;-4912;-15780;3844;-53;669;-183
60;29440;18,55;3,21;-3448;-16004;3636;-115;1203;-28
60;29460;18,65;4,21;-2332;-15504;5272;-94;942;151
60;29480;18,64;4,44;-572;-15860;5100;-129;524;142
60;29500;18,54;3,82;1072;-15812;4396;-155;218;181
60;29520;18,47;2,92;1624;-15720;4372;-233;-106;164
60;29540;18,58;2,11;1888;-15552;5708;-199;-153;228
60;29560;18,7;0,72;3252;-15588;5080;-148;-528;291
60;29580;18,9;-1,34;5084;-15568;4456;-190;-1026;285
60;29600;19,19;-3,6;6228;-15616;4376;-248;-1077;228
60;29620;19,42;-5,38;5044;-15684;5152;-268;-1110;156
60;29640;19,4;-6,53;2628;-15684;4552;-257;-1088;69
60;29660;19,17;-7,14;1136;-15292;3416;-208;-713;77
60;29680;18,79;-6,84;-188;-15616;2568;-251;-683;70
60;29700;18,53;-6,1;-824;-15820;3368;-242;-182;-13
60;29720;18,56;-4,08;-3944;-16248;4096;-310;584;-169
60;29740;18,61;-1,95;-4292;-15924;3984;-350;1014;-96
60;29760;18,53;-0,29;-2904;-16120;3916;-405;1113;-1
60;29780;18,61;1,79;-4580;-15940;4056;-408;956;-93
60;29800;18,66;4,16;-4976;-15892;3248;-507;1099;-112
60;29820;18,55;4,51;-764;-15720;4652;-568;484;183
60;29840;18,61;4,82;-960;-15484;5804;-531;277;185
60;29860;18,47;4,53;376;-15696;4472;-565;67;148
60;29880;18,43;3,56;1800;-15236;4704;-593;-273;256
60;29900;18,51;2,19;3084;-15436;5216;-618;-717;126
60;29920;18,63;0,47;4052;-15640;4964;-631;-968;305
60;29940;18,64;-1,27;3724;-15660;4292;-639;-1060;198
60;29960;18,69;-3,14;4296;-15840;4212;-632;-922;128
60;29980;18,61;-4,0;1916;-15816;4608;-646;-646;125
60;30000;18,42;-3,57;-544;-15580;3964;-562;-96;-17
60;30020;18,14;-3,13;-496;-15672;3392;-612;-34;-89
60;30040;17,94;-2,4;-1000;-15660;3816;-575;342;-8
60;30060;17,64;-1,64;-820;-16152;3120;-618;701;-100
60;30080;17,71;0,25;-4136;-16112;4484;-688;1105;-79
60;30100;17,77;2,46;-4752;-16136;3764;-693;1190;-10
60;30120;17,78;4,53;-4320;-16304;3668;-693;1235;-154
60;30140;17,83;6,71;-4792;-15884;3420;-714;953;-54
60;30160;17,76;6,58;16;-15796;4888;-710;339;160
60;30180;17,75;6,06;820;-15380;5204;-700;-42;50
60;30200;17,79;5,55;816;-15492;5512;-682;-205;139
60;30220;17,87;4,75;1556;-15620;5768;-664;-583;276
60;30240;17,88;3,51;2236;-15200;4776;-661;-1122;270
60;30260;18,0;1,47;4484;-15772;4460;-652;-1355;165
60;30280;18,15;-0,68;5004;-15856;4284;-633;-1403;47
60;30300;18,18;-3,06;4680;-15596;3044;-594;-1207;117
60;30320;18,29;-4,94;4500;-15796;4184;-524;-858;188
60;30340;18,09;-4,47;-552;-15660;3732;-481;-163;-114
60;30360;17,9;-3,89;-664;-15536;3752;-447;391;-98
60;30380;17,82;-2,52;-2256;-16080;4036;-404;796;-50
60;30400;17,54;-2,21;-124;-16512;3216;-397;1237;33
60;30420;17,42;-0,66;-2488;-16644;3808;-533;1381;-57
60;30440;17,52;1,23;-4288;-16252;4380;-504;775;-84
60;30460;17,53;3,01;-3480;-15464;3748;-482;819;103
60;30480;17,57;4,04;-2440;-15816;4884;-455;356;87
60;30500;17,5;4,24;-504;-15800;4532;-427;369;94
60;30520;17,64;2,84;3048;-15612;5304;-399;-966;148
60;30540;17,77;1,75;2244;-15364;5420;-374;-1132;143
60;30560;17,87;0,53;2484;-15196;5012;-314;-1173;141
60;30580;18,03;-1,35;4392;-15532;4472;-289;-934;156
60;30600;18,08;-3,2;3916;-15896;3864;-287;-710;-2
60;30620;17,98;-4,41;2272;-16200;3724;-253;-544;-69
60;30640;17,83;-4,17;-204;-15812;3952;-248;-1;-136
60;30660;17,63;-3,19;-1196;-15904;3292;-162;522;-104
60;30680;17,41;-2,05;-1328;-16124;3116;-234;1056;-122
60;30700;17,41;-0,18;-3352;-16444;3856;-244;1461;-60
60;30720;17,56;1,88;-4672;-16200;4152;-235;1045;-114
60;30740;17,59;3,84;-3800;-15592;3512;-277;991;-59
60;30760;17,61;5,0;-2488;-15824;4480;-262;849;-5
60;30780;17,66;4,26;1304;-15660;5188;-286;-400;156
60;30800;17,78;3,36;1828;-15584;5572;-234;-690;254
60;30820;17,86;2,13;2324;-15200;4860;-239;-1103;118
60;30840;17,94;1,21;1720;-15228;5164;-228;-1197;237
60;30860;18,09;-0,55;3936;-15644;4596;-157;-1091;85
60;30880;18,12;-2,52;3832;-15760;3592;-198;-1150;120
60;30900;18,08;-4,21;3148;-16068;3544;-123;-942;38
60;30920;17,94;-5,28;1964;-16336;3628;-153;-534;94
60;30940;18,06;-3,36;-3820;-15712;4192;18;772;-38
60;30960;18,0;-1,2;-3452;-16128;3000;-61;865;-26
60;30980;18,05;1,04;-4296;-16124;3344;-67;1063;-147
60;31000;17,94;2,75;-2736;-16244;3240;-104;1056;-68
60;31020;18,0;4,13;-3004;-15760;4480;-96;823;-25
60;31040;18,0;5,21;-2252;-15640;4376;-160;879;-76
60;31060;18,08;6,25;-2680;-16000;5004;-129;421;135
60;31080;18,06;6,2;-140;-15548;4840;-139;407;77
60;31100;17,95;5,53;876;-15592;3988;-162;-146;281
60;31120;17,99;3,8;3164;-15628;4272;-166;-1099;150
60;31140;18,16;1,96;4004;-15548;4800;-188;-1384;261
60;31160;18,34;0,14;4112;-15560;4848;-130;-1453;173
60;31180;18,52;-1,81;4528;-15504;4384;-139;-1061;282
60;31200;18,56;-3,67;3928;-15936;3836;-152;-831;60
60;31220;18,43;-5,01;2416;-16324;3472;-110;-494;58
60;31240;18,23;-5,89;1528;-16136;3348;-134;-369;110
60;31260;18,06;-4,85;-1492;-16044;3572;-102;-236;21
60;31280;18,01;-3,42;-2412;-15944;3932;-81;262;-169
60;31300;17,94;-1,39;-3276;-16156;3228;-152;1083;-156
60;31320;17,73;0,05;-1908;-16612;3184;-171;1369;-92
60;31340;17,86;1,98;-4380;-16300;4332;-207;1024;38
60;31360;17,7;3,62;-2504;-16268;3108;-211;1272;57
60;31380;17,72;4,2;-1220;-15260;4884;-219;945;90
60;31400;17,7;4,25;-168;-15932;4944;-293;780;25
60;31420;17,71;4,4;-492;-15480;5092;-298;355;60
60;31440;17,64;3,84;844;-15420;4412;-337;-89;199
60;31460;17,8;2,0;4100;-15476;4624;-362;-702;155
60;31480;17,88;0,85;2368;-15100;5040;-337;-852;153
60;31500;17,98;-0,73;3380;-15352;4656;-331;-1054;239
60;31520;18,12;-2,33;3816;-15724;4956;-334;-1083;159
60;31540;18,37;-4,39;5512;-15568;4400;-348;-673;39
60;31560;18,18;-5,27;1556;-15876;3584;-346;-579;-41
60;31580;18,04;-4,84;-564;-15804;4112;-339;-223;-8
60;31600;17,99;-3,12;-3028;-15268;3568;-402;-243;-57
60;31620;17,98;-1,83;-2484;-15952;4488;-318;403;-131
60;31640;17,83;0,35;-3272;-16268;2688;-433;925;-30
60;31660;17,63;1,65;-1920;-16200;3408;-489;1141;-101
60;31680;17,72;3,32;-3976;-16324;4672;-489;900;-118
60;31700;17,76;5,2;-4124;-16228;3984;-526;1111;-106
60;31720;17,75;5,29;-356;-15776;5104;-501;618;117
60;31740;17,7;5,63;-940;-15624;4776;-499;363;148
60;31760;17,46;6,01;-764;-15336;3256;-539;0;134
60;31780;17,4;5,29;1028;-15328;4560;-618;-428;23
60;31800;17,54;4,36;1988;-15368;5864;-547;-408;54
60;31820;17,56;3,44;1484;-15108;4828;-479;-1057;108
60;31840;17,62;1,8;3224;-15520;4532;-510;-1189;206
60;31860;17,79;0,07;4056;-15644;5080;-485;-1213;275
60;31880;17,94;-1,84;4500;-15724;4552;-502;-1145;228
60;31900;18,07;-3,54;4136;-15808;4616;-453;-715;60
60;31920;18,01;-4,7;2460;-16040;4216;-419;-457;103
60;31940;17,67;-4,86;292;-15840;2692;-425;-342;104
60;31960;17,36;-3,93;-1016;-15920;2716;-461;-203;-79
60;31980;17,13;-2,51;-1828;-16424;3116;-494;898;-42
60;32000;17,05;-0,97;-2524;-16300;3836;-517;1229;-37
60;32020;16,97;0,12;-1912;-16324;4248;-491;876;6
60;32040;16,84;1,25;-1800;-16184;3776;-559;1025;-91
60;32060;16,84;3,27;-3996;-16488;3520;-562;937;-73
60;32080;16,84;3,53;-592;-15936;5052;-538;715;126
60;32100;16,8;2,89;1252;-15616;4520;-523;675;202
60;32120;16,71;1,94;1548;-15304;3968;-594;-156;182
60;32140;16,76;1,15;1676;-15624;5060;-548;-32;96
60;32160;16,86;-0,01;2344;-14960;4976;-541;-1050;111
60;32180;16,99;-1,73;3800;-15428;4560;-524;-1205;225
60;32200;17,24;-3,57;5048;-16164;5032;-469;-700;282
60;32220;17,49;-5,59;5568;-16164;4444;-434;-607;220
60;32240;17,54;-7,34;3976;-16172;3880;-381;-608;83
60;32260;17,47;-8,66;2764;-16192;3700;-389;-450;55
60;32280;17,31;-7,76;-1172;-15692;3568;-360;-521;-50
60;32300;17,2;-6,22;-2264;-15208;3276;-333;-558;-24
60;32320;17,17;-4,42;-3020;-15716;3504;-272;-16;29
60;32340;17,1;-2,5;-3024;-16136;3368;-334;1029;7
60;32360;17,18;-0,36;-4296;-16032;3508;-289;398;-66
60;32380;17,14;1,28;-2868;-16344;3784;-325;1233;-144
60;32400;17,21;2,73;-3204;-16672;4664;-275;814;-166
60;32420;17,31;4,28;-3476;-15720;4432;-277;868;2
60;32440;17,36;5,39;-2432;-15412;4568;-257;873;122
60;32460;17,32;5,77;-852;-15796;4516;-258;844;210
60;32480;17,23;5,38;520;-15752;4152;-291;444;73
60;32500;17,42;3,87;3400;-15456;5288;-282;-583;161
60;32520;17,64;2,07;4132;-15388;4896;-286;-836;333
60;32540;17,81;0,59;3396;-15376;5120;-217;-754;224
60;32560;17,8;-0,64;2156;-15280;4192;-233;-1124;100
60;32580;17,89;-1,91;2576;-14972;4596;-176;-1058;303
60;32600;18,03;-3,83;4304;-15536;4024;-143;-934;42
60;32620;18,18;-5,75;4556;-15948;4144;-114;-1062;205
60;32640;18,39;-7,82;5244;-15868;4028;-117;-1232;-3
60;32660;18,49;-9,62;4408;-16288;4028;-101;-1026;196
60;32680;18,42;-8,73;-1248;-15492;4120;-47;-426;-6
60;32700;18,32;-8,04;-824;-15720;4072;-2;-172;-113
60;32720;18,33;-7,11;-1416;-15604;4740;14;338;38
60;32740;18,3;-5,38;-2828;-15932;3732;40;440;-94
60;32760;18,22;-3,35;-3040;-15984;3176;-83;1038;-67
60;32780;18,21;-1,67;-2996;-16704;4184;-73;1372;-154
60;32800;18,3;-0,01;-3496;-16244;4588;-50;1070;-176
60;32820;18,4;2,16;-4576;-16116;3712;-95;1018;-54
60;32840;18,44;4,17;-4156;-16096;3600;-155;845;-1
60;32860;18,36;4,96;-1516;-15872;4192;-73;905;43
60;32880;18,34;5,02;-192;-15500;4808;-141;818;57
60;32900;18,32;5,13;-376;-15336;4716;-150;531;203
60;32920;18,17;4,48;872;-15448;3820;-198;-78;181
60;32940;18,39;2,75;4052;-15448;5200;-191;-906;126
60;32960;18,48;1,38;2788;-15400;4992;-198;-1209;150
60;32980;18,54;-0,13;3016;-15332;4532;-194;-1236;189
60;33000;18,73;-1,56;3552;-15616;5412;-117;-1022;200
60;33020;18,87;-3,09;3516;-15364;4900;-146;-1374;183
60;33040;18,98;-4,9;4364;-15920;4240;-109;-658;32
60;33060;18,96;-6,47;3352;-16148;3880;-154;-722;8
60;33080;18,98;-7,6;2808;-15576;4540;-199;-480;52
60;33100;18,8;-7,68;472;-15448;3864;-230;-166;-151
60;33120;18,66;-5,35;-3208;-15936;2700;-212;1091;-31
60;33140;18,6;-3,66;-2780;-15876;3960;-260;1187;-146
60;33160;18,56;-2,11;-2728;-16352;4284;-291;1298;-23
60;33180;18,43;-0,39;-2784;-16488;3532;-332;1078;-69
60;33200;18,36;0,39;-1424;-15740;4532;-393;610;129
60;33220;18,26;0,74;-632;-15512;4508;-498;242;35
60;33240;18,22;1,52;-1672;-15320;4704;-535;32;148
60;33260;18,25;0,53;2092;-15128;4992;-567;-399;120
60;33280;18,45;-0,33;2408;-15452;6336;-523;-290;236
60;33300;18,67;-2,0;4484;-15636;5484;-516;-1081;222
60;33320;18,8;-3,32;3300;-15388;5344;-476;-1042;268
60;33340;18,81;-4,49;2668;-15412;4744;-495;-952;182
60;33360;18,81;-5,76;2844;-15576;4560;-540;-1167;37
60;33380;18,58;-6,23;964;-15756;3616;-498;-361;85
60;33400;18,39;-6,07;16;-15548;4008;-553;-156;-125
60;33420;18,29;-5,14;-1432;-15920;4372;-479;251;-123
60;33440;18,13;-3,85;-1912;-16028;3724;-493;438;-56
60;33460;17,99;-1,87;-3016;-16192;3244;-567;1295;-40
60;33480;17,9;-0,0;-3304;-16780;3712;-535;1207;11
60;33500;17,85;2,04;-3688;-16020;3392;-610;1141;40
60;33520;17,79;3,81;-3348;-15868;3652;-623;1022;8
60;33540;17,9;5,92;-4780;-15520;3712;-581;984;46
60;33560;17,69;5,59;372;-15736;3796;-676;360;149
60;33580;17,6;4,92;1040;-15468;4404;-638;9;165
60;33600;17,64;4,08;1644;-15304;5252;-650;-225;117
60;33620;17,76;2,79;2984;-15840;5432;-599;-400;138
60;33640;17,81;1,1;3328;-15312;4392;-608;-1248;92
60;33660;17,92;-0,75;4124;-15820;4536;-559;-1315;106
60;33680;18,23;-2,61;5384;-15556;5336;-482;-745;121
60;33700;18,39;-4,59;5004;-15908;4432;-517;-1084;136
60;33720;18,34;-6,42;3548;-15528;3300;-499;-802;171
60;33740;18,18;-6,69;792;-15884;4004;-405;-45;146
60;33760;18,1;-5,75;-1540;-15568;4288;-439;-363;120
60;33780;17,99;-4,83;-1416;-15744;4064;-387;-179;-7
60;33800;17,96;-3,59;-2188;-15708;4308;-327;134;-64
60;33820;18,06;-1,0;-5264;-15988;2984;-389;546;-74
60;33840;17,92;0,6;-2480;-16300;3480;-420;1299;-122
60;33860;17,98;2,19;-3528;-16488;4580;-350;795;-6
60;33880;17,83;3,5;-2148;-16236;3572;-391;1029;-31
60;33900;17,77;4,45;-1820;-15736;4288;-396;963;87
60;33920;17,76;4,69;-528;-16016;5072;-387;947;126
60;33940;17,69;4,86;-408;-15356;4420;-366;670;202
60;33960;17,51;4,4;568;-15632;3680;-452;105;180
60;33980;17,55;3,23;2320;-15704;4820;-396;-266;188
60;34000;17,53;2,24;1624;-15420;4552;-396;-1187;301
60;34020;17,6;1,02;2332;-15340;4820;-345;-1186;256
60;34040;17,73;-0,54;3424;-15588;4836;-315;-1171;222
60;34060;17,91;-2,39;4432;-15840;4548;-210;-980;204
60;34080;17,92;-4,1;3376;-15664;3836;-267;-1179;14
60;34100;17,92;-5,56;3120;-16428;4092;-161;-839;42
60;34120;17,91;-6,65;2472;-16472;4440;-186;-804;227
60;34140;17,81;-7,26;1348;-15820;4008;-143;-539;61
60;34160;17,79;-5,61;-2712;-16000;3888;-84;399;-120
60;34180;17,64;-4,23;-1844;-16376;3444;-89;850;36
60;34200;17,61;-2,39;-3052;-16204;3616;-89;964;-72
60;34220;17,53;-0,37;-3040;-15660;2936;-135;941;-151
60;34240;17,47;1,42;-2992;-16048;3412;-153;996;-115
60;34260;17,5;3,31;-3612;-15856;3644;-184;1187;-173
60;34280;17,69;5,43;-5052;-15864;3852;-169;790;-24
60;34300;17,92;7,31;-5008;-15588;4416;-144;713;-72
60;34320;18,06;8,85;-3792;-15600;4488;-117;1024;-30
60;34340;18,05;8,23;848;-15420;4832;-211;84;163
60;34360;18,05;7,45;1196;-15500;4776;-186;-95;56
60;34380;18,21;5,97;3248;-15844;5340;-169;-277;119
60;34400;18,43;4,45;3628;-15748;5700;-157;-611;255
60;34420;18,65;2,69;4168;-15576;5304;-218;-1054;121
60;34440;18,79;1,15;3276;-15452;5064;-145;-1473;288
60;34460;19,04;-0,82;4980;-15388;4804;-93;-967;136
60;34480;19,16;-2,55;4084;-15892;4612;-119;-811;274
60;34500;19,24;-4,59;4380;-15532;3720;-140;-1191;173
60;34520;19,23;-6,24;3560;-16076;3804;-88;-534;86
60;34540;19,19;-7,11;2060;-16084;4636;-209;-722;-40
60;34560;19,12;-7,0;60;-15660;4668;-116;-615;72
60;34580;18,93;-5,65;-1904;-15384;3200;-175;-644;-153
60;34600;18,72;-3,82;-2380;-16520;2952;-85;998;31
60;34620;18,67;-1,96;-3152;-15976;3576;-131;860;-48
60;34640;18,62;-0,18;-3076;-15604;3612;-171;905;-143
60;34660;18,48;1,26;-2336;-16196;3584;-217;911;-5
60;34680;18,5;2,75;-3168;-16080;4432;-208;828;-186
60;34700;18,67;5,27;-5740;-15660;3076;-283;1000;12
